Entity1	Entity2	Value
snomed:Acinar_cell_tumor	nci:Acinar_Cell	0.9695192663252438
snomed:Glandular_cell_atypia	nci:Glandular_Cell	0.9714466526817708
snomed:Upper_respiratory_sample	nci:Secretory_Cell	0.9541011839145213
snomed:Acinar_cell_adenoma	nci:Acinar_Cell_Adenoma	0.9973090996474386
snomed:Acinar_cell_neoplasm	nci:Acinar_Cell_Neoplasm	0.9945908281097294
snomed:Adenomyoma	nci:Adenoma	0.9775561792262121
snomed:Acinar_cell_carcinoma	nci:Acinar_Cell_Carcinoma	0.9959786427201607
snomed:Adenocarcinoid_tumor	nci:Adenocarcinoma	0.990262686316939
snomed:Acinar_cell_adenoma	nci:Secretory_Adenocarcinoma_Cell	0.9867762385707197
snomed:Thymic_epithelial_neoplasm	nci:Glandular_Cell_Neoplasm	0.9868385860524987
snomed:Acinar_cell_neoplasm	nci:Neoplastic_Acinar_Cell	0.9851119659540882
snomed:Columnar_epithelium	nci:Glandular_Epithelium	0.9778477139364877
snomed:Acoustic_neuroma	nci:Acoustic_Schwannoma	0.9843838715117998
snomed:Neurilemmoma	nci:Schwannoma	0.9814358626088893
snomed:Neoplasm_of_cranial_nerve	nci:Vestibulocochlear_Nerve_Neoplasm	0.9829920995955502
snomed:QRS_complex_duration	nci:Antoni_B_Pattern	0.9265767639284086
snomed:Cranial_nerve_part	nci:Vestibulocochlear_Nerve	0.9842532202319908
snomed:Hemangioma	nci:Acquired_Hemangioma	0.9777826145685733
snomed:Benign_hemangioma	nci:Hemangioma	0.9912762349656846
snomed:Acquired_fistula	nci:Acquired_Lesion	0.959972332567843
snomed:Coin_lesion	nci:Lesion	0.973651040195418
snomed:Acral_lentiginous_malignant_melanoma_of_skin	nci:Acral_Lentiginous_Malignant_Melanoma	0.989433036203994
snomed:Malignant_melanoma_of_skin	nci:Cutaneous_Melanoma	0.9908846180671039
snomed:Rubella_virus	nci:BRAF_Gene_Mutation	0.9559495127935178
snomed:Spindle_cell_melanoma	nci:Dendritic_Melanoma_Cell	0.9809341814726307
snomed:Spindle_cell_melanoma	nci:Spindle_Melanoma_Cell	0.9912268704831588
snomed:Corneal_lesion	nci:Macular_Lesion	0.9770783385753511
snomed:Skin_structure_of_extremity	nci:Skin_of_the_Extremity	0.9843851120253471
snomed:Collagen_nevus_of_skin	nci:Acral_Skin_Nevus	0.9790393431275958
snomed:Compound_nevus	nci:Melanocytic_Nevus	0.9778541858733032
snomed:Melanocytic_neoplasm	nci:Melanocytic_Skin_Neoplasm	0.9950462350648606
snomed:Structure_of_thoracoacromial_artery	nci:Acromial_Thoracic_Artery	0.9803930152048244
snomed:Branch_of_axillary_artery	nci:Axillary_Artery_Branch	0.9833072888844716
snomed:Acromioclavicular_joint_structure	nci:Acromioclavicular_Joint	0.9857153453704727
snomed:Wrist_joint_structure	nci:Joint_By_Site	0.9476360915918246
snomed:Repair_of_acromion	nci:Acromion	0.9637651154850574
snomed:Skeletal_muscle_part	nci:Skeletal_System_Part	0.9797778839044854
snomed:Humerus_part	nci:Clavicle	0.9592371992677969
snomed:Acrosyringeal_nevus	nci:Acrosyringeal_Nevus	1.0000000000000004
snomed:Sweat_gland_structure	nci:Sweat_Gland	0.9700077188409293
snomed:Actin	nci:Actin	1.0
snomed:Cytokeratin_filaments	nci:Microfilament_Protein	0.9453992670519545
snomed:Filamentous_fungus	nci:Actin_Filament	0.9579835168222175
snomed:Cell_production_function	nci:Cell_Motility	0.9500789753025767
snomed:Actin_binding_protein	nci:Actin-Binding_Protein	0.9787727382037253
snomed:Binding_protein	nci:Ligand_Binding_Protein	0.9906873418301669
snomed:Musculoskeletal_sample	nci:Cytoskeleton	0.9627740681188536
snomed:Musculoskeletal_function	nci:Cytoskeletal_Protein	0.9410268331088995
snomed:Cytoplasmic_filaments	nci:Filament	0.9667692702231049
snomed:Actinic_reaction	nci:Actinic_Damage	0.9835612915557347
snomed:Wound	nci:Injury	0.9675374638045726
snomed:Integumentary_system_finding	nci:Integumentary_System_Signs_and_Symptoms	0.9618876922537313
snomed:T_lymphocyte	nci:Activated_Lymphocyte	0.9671150514681643
snomed:Lymphocyte	nci:Lymphocyte	0.9919773884758307
snomed:Immune_effector_cell	nci:Activated_Natural-Killer_Cell	0.96566749760058
snomed:Immune_effector_cell	nci:Natural_Killer_Cell	0.9575783598282337
snomed:Course_of_illness	nci:Acute_Clinical_Course	0.9394225750012105
snomed:Course_of_illness	nci:Clinical_Course_of_Disease	0.9572473327400163
snomed:Histiocytic_infiltrate	nci:Acute_Inflammatory_Infiltrate	0.9676825068009283
snomed:Histiocytic_infiltrate	nci:Inflammatory_Infiltrate	0.9735333649345026
snomed:Acute_leukemia_disease	nci:Acute_Leukemia	0.9870576884153197
snomed:Leukemia_disease	nci:Leukemia	0.9852604171691335
snomed:Chronic_infectious_disease	nci:Chronic_Clinical_Course	0.951693795461565
snomed:Keratotic_basal_cell_carcinoma	nci:Adamantinoid_Basal_Cell_Carcinoma	0.9806811898355874
snomed:Basal_cell_carcinoma	nci:Basal_Cell_Carcinoma	0.9874679941316226
snomed:Malignant_granular_cell_tumor	nci:Malignant_Stellate_Cell	0.9719120971687829
snomed:Adenine	nci:Adenine	0.9780010054360709
snomed:Purine	nci:Purine	0.9999999999999998
snomed:Nephrogenic_adenofibroma	nci:Adenocarcinofibroma	0.9788961560374208
snomed:Malignant_tumor_of_vagina	nci:Malignant_Female_Reproductive_System_Neoplasm	0.9819119123741531
snomed:Primary_malignant_neoplasm	nci:Malignant_Mixed_Neoplasm	0.9827630496500221
snomed:Mullerian_mixed_tumor	nci:Mixed_Mesodermal_Mullerian_Tumor	0.9806178567399473
snomed:Benign_stromal_tumor	nci:Malignant_Stromal_Cell	0.9840757335947964
snomed:Adenocarcinoid_tumor	nci:Adenocarcinoma_Cell	0.9832621552024496
snomed:Reactive_fibrous_tissue_proliferation	nci:Fibrotic_Stroma_Formation	0.9700745277820305
snomed:Adenocarcinoma_of_appendix	nci:Adenocarcinoid_Tumor_of_the_Appendix	0.9897605224905497
snomed:Adenocarcinoma_with_neuroendocrine_differentiation	nci:Adenocarcinoma_with_Neuroendocrine_Differentiation	0.9999999999999993
snomed:Adenocarcinoma_of_appendix	nci:Appendix_Adenocarcinoma	0.9958839889986852
snomed:Neuroendocrine_neoplasm	nci:Appendix_Mixed_Endocrine-Exocrine_Neoplasm	0.9702808137301515
snomed:Goblet_cell_carcinoid	nci:Goblet_Cell_Carcinoid_Tumor	0.9871234020027702
snomed:Lymphoepithelial_carcinoma	nci:Carcinoma	0.9818468359298703
snomed:Malignant_squamous_tumor_primary	nci:Malignant_Squamous_Cell	0.9883701810982645
snomed:Dysplastic_nevus	nci:Dysplastic_Glandular_Cell	0.9737381838172182
snomed:Malignant_basal_cell_tumor	nci:Malignant_Epithelial_Cell	0.9796129040584323
snomed:Adenocarcinoma_with_spindle_cell_metaplasia	nci:Adenocarcinoma_Cell_with_Abundant_Cytoplasm	0.9724063263068918
snomed:Malignant_neoplasm_with_apocrine_differentiation	nci:Neoplastic_Large_Cell_with_Abundant_Cytoplasm	0.9684459515283935
snomed:Clear_cell_adenoma	nci:Adenocarcinoma_Clear_Cell	0.9788937362886043
snomed:Squamous_epithelial_cell	nci:Malignant_Epithelial_Clear_Cell	0.9746104062243112
snomed:Benign_neoplasm_with_apocrine_differentiation	nci:Neoplastic_Glandular_Cell_with_Clear_Cytoplasm	0.9664957188837882
snomed:Adenocarcinoma_endocervical_type	nci:Adenocarcinoma_Endocervical_Type	0.9897069429897027
snomed:Structure_of_germinal_epithelium_of_ovary	nci:Malignant_Glandular_Epithelium_Resembling_the_Endocervical_Epithelium_Present	0.9612244419956897
snomed:Tubular_adenocarcinoma	nci:Adenocarcinoma_Granular_Cell	0.983171981274761
snomed:Adenocarcinoma_in_adenomatous_polyp	nci:Adenocarcinoma_in_Adenomatous_Polyp	1.0000000000000013
snomed:Adenocarcinoma_in_situ_in_a_polyp	nci:Carcinoma_in_a_Polyp	0.9842913191129887
snomed:Adenomatous_polyp	nci:Adenomatous_Polyp	0.9951944162959037
snomed:Adenocarcinoma_in_adenomatous_polyposis_coli	nci:Adenocarcinoma_in_Adenomatous_Polyposis_Coli	0.9999999999999838
snomed:Adenocarcinoma_in_multiple_adenomatous_polyps	nci:Adenocarcinoma_in_Multiple_Adenomatous_Polyps	0.9999999999999993
snomed:Adenomatous_polyposis_coli	nci:Familial_Adenomatous_Polyposis	0.9851354596041217
snomed:Multiple_adenomatous_polyps	nci:Multiple_Adenomatous_Polyps	1.0000000000000002
snomed:Adenocarcinoma_in_villous_adenoma	nci:Adenocarcinoma_in_Tubular_Adenoma	0.9925520983155964
snomed:Tubular_adenoma	nci:Tubular_Adenoma	1.0
snomed:Adenocarcinoma_in_tubulovillous_adenoma	nci:Adenocarcinoma_in_Tubulovillous_Adenoma	1.0000000000000007
snomed:Tubulovillous_adenoma	nci:Tubulovillous_Adenoma	0.9999999999999999
snomed:Adenocarcinoma_in_villous_adenoma	nci:Adenocarcinoma_in_Villous_Adenoma	1.000000000000001
snomed:Structure_of_tributary_of_splenic_vein	nci:Villous_Adenoma	0.9999999999999998
snomed:Adenocarcinoma_in_situ	nci:Adenocarcinoma_in_situ	1.0000000000000002
snomed:Carcinoma_in_situ	nci:Carcinoma_in_situ	0.9894553858092979
snomed:Adenocarcinoma_in_situ_in_adenomatous_polyp	nci:Adenocarcinoma_in_situ_in_Adenomatous_Polyp	0.9999999999999885
snomed:Adenocarcinoma_in_situ_in_a_polyp	nci:Adenocarcinoma_in_situ_in_a_Polyp	1.0
snomed:Adenocarcinoma_in_situ_in_villous_adenoma	nci:Adenocarcinoma_in_situ_in_Tubular_Adenoma	0.9945974581234611
snomed:Adenocarcinoma_in_situ_in_tubulovillous_adenoma	nci:Adenocarcinoma_in_situ_in_Tubulovillous_Adenoma	0.9999999999999906
snomed:Adenocarcinoma_in_situ_in_villous_adenoma	nci:Adenocarcinoma_in_situ_in_Villous_Adenoma	0.9999999999999872
snomed:Adenocarcinoma_in_situ_in_a_polyp	nci:Carcinoma_in_situ_in_a_Polyp	0.99399955687983
snomed:Adenocarcinoma_with_apocrine_metaplasia	nci:Adenocarcinoma_with_Apocrine_Metaplasia	1.0000000000000004
snomed:Adenocarcinoma_with_metaplasia	nci:Adenocarcinoma_with_Metaplasia	1.0000000000000004
snomed:Apocrine_metaplasia	nci:Apocrine_Metaplasia	1.0
snomed:Adenocarcinoma_with_cartilaginous_and_osseous_metaplasia	nci:Adenocarcinoma_with_Cartilaginous_Metaplasia	0.9909238220553651
snomed:Adenocarcinoma_with_cartilaginous_and_osseous_metaplasia	nci:Adenocarcinoma_with_Cartilaginous_and_Osseous_Metaplasia	0.9999999999999892
snomed:Cartilaginous_metaplasia	nci:Cartilagenous_Metaplasia	0.9999999999999997
snomed:Mesenchymal_hamartoma	nci:Mesenchymal_Metaplasia	0.9717941193011558
snomed:Secondary_malignant_neoplastic_disease	nci:Metaplasia_of_Malignant_Cells_Present	0.9693734067370272
snomed:Neuroendocrine_tissue	nci:Neuroendocrine_Differentiation	0.9872513159051528
snomed:Adenocarcinoma_with_metaplasia	nci:Adenocarcinoma_with_Osseous_Metaplasia	0.9882798075754917
snomed:Osseous_metaplasia	nci:Osseous_Metaplasia	0.9937467216692862
snomed:Adenocarcinoma_with_spindle_cell_metaplasia	nci:Adenocarcinoma_with_Spindle_Cell_Metaplasia	1.0000000000000004
snomed:Adenocarcinoma_with_spindle_cell_metaplasia	nci:Spindle_Cell_Metaplasia_of_Malignant_Cells_Present	0.9710088552224346
snomed:Adenocarcinoma_with_squamous_metaplasia	nci:Adenocarcinoma_with_Squamous_Metaplasia	0.9876360098341272
snomed:Primary_malignant_neoplasm_of_sclera_primary	nci:Squamous_Metaplasia_of_Malignant_Cells_Present	0.9705477110127668
snomed:Serous_adenofibroma	nci:Adenofibroma	0.9838272958419256
snomed:Benign_genital_neoplasm	nci:Benign_Female_Reproductive_System_Neoplasm	0.9827035244651068
snomed:Benign_melanocytic_neoplasm	nci:Neoplastic_Glandular_Cell	0.9755784296020256
snomed:Endocrine_cell	nci:Endocrine_Cell_and_Neuroendocrine_Cell	1.0000000000000002
snomed:Vascular_structure_of_pituitary_gland	nci:Anterior_Lobe_of_the_Pituitary_Gland	0.976842705751644
snomed:Epithelial_cell	nci:Glandular_Epithelial_Tissue	0.9672775852670982
snomed:Adenoid_squamous_cell_carcinoma	nci:Adenoid_Basal_Cell_Carcinoma	0.9900475440428806
snomed:Corneal_stroma_finding	nci:Mucinous_Stroma_Formation	0.9672682676278213
snomed:Trigonal_structure	nci:Reticular_Pattern	0.9489368332955399
snomed:Adenoid_cystic_carcinoma	nci:Adenoid_Cystic_Carcinoma	0.9961337012121521
snomed:Trigonal_structure	nci:Cribriform_Pattern	0.9359859229771079
snomed:Swallowing_pattern	nci:Solid_Pattern	0.9411499537150324
snomed:Nodular_regeneration	nci:Tubular_Pattern	0.9537715050453437
snomed:Ectopic_calcitonin_production	nci:Loss_of_E-cadherin_Expression	0.9359914838939101
snomed:Perianal_lump	nci:Perineural_Invasion	0.97632575344658
snomed:Adenoid_cystic_carcinoma	nci:Adenoid_Cystic_Skin_Carcinoma	0.9926475487366199
snomed:Carcinoma_in_situ_of_sweat_gland	nci:Sweat_Gland_Carcinoma	0.9867498545736516
snomed:Epithelial_neoplasm	nci:Epithelial_Neoplasm	0.9936381515173186
snomed:Metaplastic_polyp	nci:Neoplastic_Polyp	0.9920732424729837
snomed:Adenomyoma	nci:Adenomyoma	0.9999999999999994
snomed:Neoplasm_of_soft_tissue	nci:Neoplastic_Smooth_Muscle_Cell	0.970945593698198
snomed:Lipomatous_tumor	nci:Myomatous_Stroma_Formation	0.9651666174437449
snomed:Adenosine_triphosphate	nci:Adenosine_Triphosphate	0.9834795345269797
snomed:Nucleotide	nci:Nucleotides	0.9822149368145913
snomed:Adenosquamous_cell_carcinoma	nci:Adenosquamous_Carcinoma	0.9826732820803736
snomed:Adipose_tissue	nci:Adipocyte	0.9748580150713791
snomed:Adipocyte	nci:Lipocyte	0.958982783429527
snomed:Adipose_tissue	nci:Adipose_Tissue	0.9715570702870915
snomed:Soft_tissue	nci:Soft_Tissue	1.0000000000000007
snomed:Medical_oncology	nci:Adjuvant	0.9389874348772955
snomed:Opiate_antagonist	nci:Pharmacologic_Substance	0.9649688914892497
snomed:Skin_appendage_carcinoma	nci:Adnexal_Carcinoma	0.9895650500035752
snomed:Malignant_skin_appendage_tumor	nci:Malignant_Skin_Appendage_Neoplasm	0.987322681884078
snomed:Malignant_melanoma_of_skin_of_breast	nci:Skin_Carcinoma	0.9820622848121721
snomed:Ocular_adnexal_part	nci:Adnexal_Differentiation	0.9591679221316259
snomed:Epithelial_cell	nci:Epithelial_Differentiation	0.9835827738744396
snomed:Mucinous_adenocarcinoma	nci:Adnexal_Mucinous_Adenocarcinoma	0.990583165690363
snomed:Mucinous_adenocarcinoma	nci:Mucinous_Adenocarcinoma	0.9920161607496509
snomed:Adrenal_structure	nci:Adrenal_Cortex	0.9842514175135219
snomed:Adrenal_structure	nci:Adrenal_Gland_Tissue	0.9806691194027412
snomed:Adrenal_cortical_adenoma	nci:Adrenal_Cortex_Neoplasm	0.9851819542139584
snomed:Neoplasm_of_adrenal_gland	nci:Adrenal_Gland_Neoplasm	0.9925340794358847
snomed:Adrenal_medulla_structure	nci:Adrenal_Medulla	0.984322303089239
snomed:Ganglioneuroblastoma	nci:Adrenal_Ganglioneuroblastoma	0.9847868449508247
snomed:Malignant_neoplasm_of_adrenal_medulla	nci:Malignant_Adrenal_Medulla_Neoplasm	0.9967515803968016
snomed:Ganglioneuroblastoma	nci:Peripheral_Ganglioneuroblastoma	0.9888819801131234
snomed:Adrenal_hormone	nci:Adrenal_Gland	0.9876770445448092
snomed:Endocrine_cell	nci:Endocrine_Gland	0.9871681989871645
snomed:Kidney_stone	nci:Kidney	0.964160744082651
snomed:Angiosarcoma	nci:Adrenal_Gland_Angiosarcoma	0.9785812533229841
snomed:Angiosarcoma	nci:Angiosarcoma	0.9966699515937676
snomed:Malignant_tumor_of_adrenal_gland	nci:Malignant_Adrenal_Gland_Neoplasm	0.9947729748587606
snomed:Organ_part	nci:Organ_Capsule	0.958952881208575
snomed:Adrenal_gland_hematoma	nci:Adrenal_Gland_Disorder	0.9789317631357674
snomed:Retroperitoneal_fibrosis	nci:Retroperitoneal_Disorder	0.9815818371965701
snomed:Adrenal_hyperfunction	nci:Adrenal_Gland_Insufficiency	0.9823343042920754
snomed:Non_neoplastic_nevus	nci:Non-Neoplastic_Adrenal_Gland_Disorder	0.9737509175101309
snomed:Non_neoplastic_nevus	nci:Non-Neoplastic_Endocrine_Disorder	0.9761570467303643
snomed:Neoplasm_of_retroperitoneum	nci:Retroperitoneal_Neoplasm	0.9853576638354806
snomed:Liver_tissue	nci:Tissue	0.9644111054034191
snomed:Adrenal_hormone	nci:Adrenal_Hormone	1.0000000000000004
snomed:Steroid_hormone	nci:Steroid_Hormone	0.9999999999999999
snomed:Neuroendocrine_tissue	nci:Neuroendocrine_Tissue	0.9999999999999997
snomed:Sympathetic_nervous_system_structure	nci:Sympathetic_Nervous_System	0.9672526028590962
snomed:Adrenal_medullary_hormone	nci:Adrenal_Medulla_Neoplasm	0.9834024300348783
snomed:Adrenal_rest_tumor	nci:Adrenal_Rest_Neoplasm	0.9925552097525205
snomed:Benign_blood_vessel_neoplasm	nci:Benign_Reproductive_System_Neoplasm	0.9795258937077979
snomed:Congenital_adrenal_hyperplasia	nci:Congenital_Adrenal_Hyperplasia	0.9983892326112007
snomed:Embryonic_structure	nci:Embryonic_Tissue	0.9786572486733196
snomed:Reproductive_system_drug	nci:Reproductive_System	0.9657357875392713
snomed:Adrenergic_receptor	nci:Adrenergic_Agent	0.9806316918033816
snomed:Adrenocorticotropic_hormone	nci:Adrenocorticotropic_Hormone	0.9713795164161524
snomed:Pituitary_hormone	nci:Pituitary_Hormone	1.0000000000000004
snomed:Carbidopa_measurement	nci:POMC_Gene	0.9613654086047476
snomed:Peptide_hormone_antagonist	nci:Peptide_Hormone	0.9688614793287812
snomed:Personal_care_activity	nci:Intercellular_Communication	0.9270611260188988
