Entity1	Entity2	Value
fma:Spinal_accessory_nerve	nci:Accessory_Nerve	0.98503196
fma:Sinusoid	nci:Accumbens_Nucleus	0.9330119
fma:Epineurium	nci:Acetabulum	0.96369874
fma:Set_of_joints_of_pelvic_girdle	nci:Joint_of_the_Pelvic_Girdle	0.9555729
fma:Calcaneal_tendon	nci:Achilles_Tendon	0.9856055
fma:Tendon	nci:Tendon	0.969263
fma:Acidophil_cell	nci:Acidophilic_Cell	0.98329073
fma:Trophoblast_cell	nci:Adenohypophysial_Cell	0.9709675
fma:Acinar_cell	nci:Acinar_Cell	0.98008394
fma:Glandular_cell	nci:Glandular_Cell	1.0000001
fma:Secretory_cell	nci:Secretory_Cell	1.0000002
fma:Acinar_cell	nci:Acinar_Cell_Adenoma	0.97615016
fma:Acinar_cell	nci:Acinar_Cell_Neoplasm	0.9775254
fma:Celiac_lymph_node	nci:Adenoma	0.9533081
fma:Acinar_cell	nci:Acinar_Cell_Carcinoma	0.9716566
fma:Acinar_cell	nci:Adenocarcinoma	0.9570615
fma:Acinar_cell	nci:Secretory_Adenocarcinoma_Cell	0.9681106
fma:Syncytiotrophoblast_cell	nci:Glandular_Cell_Neoplasm	0.9623299
fma:Follicular_cell_of_ovary	nci:Neoplastic_Acinar_Cell	0.9704971
fma:Unilaminar_epithelium	nci:Glandular_Epithelium	0.9717192
fma:Thyrohyoid	nci:Acoustic_Schwannoma	0.972737
fma:Oligodendrocyte	nci:Schwannoma	0.9703939
fma:Type_I_cell_of_carotid_body	nci:Vestibulocochlear_Nerve_Neoplasm	0.9665623
fma:Zone_of_neuraxis	nci:Antoni_B_Pattern	0.9081243
fma:Facial_nerve	nci:Vestibulocochlear_Nerve	0.9848515
fma:Anterior_cerebral_artery	nci:Acquired_Hemangioma	0.9351123
fma:Collateral_ganglion	nci:Hemangioma	0.9646832
fma:Endoplasmic_reticulum	nci:Acquired_Lesion	0.88466334
fma:Acinus	nci:Lesion	0.9387968
fma:Oxyphil_cell_of_parathyroid_gland	nci:Acral_Lentiginous_Malignant_Melanoma	0.9705081
fma:Oxyphil_cell_of_parathyroid_gland	nci:Cutaneous_Melanoma	0.97024006
fma:Spermatid	nci:BRAF_Gene_Mutation	0.9423191
fma:Myeloid_stem_cell	nci:Dendritic_Melanoma_Cell	0.96738344
fma:Trophoblast_cell	nci:Spindle_Melanoma_Cell	0.9683031
fma:Optic_chiasm	nci:Macular_Lesion	0.95070493
fma:Zone_of_skin_of_head	nci:Skin_of_the_Extremity	0.9461176
fma:Vascular_layer_of_eyeball	nci:Acral_Skin_Nevus	0.96528643
fma:Pineal_body	nci:Melanocytic_Nevus	0.97598696
fma:Mesothelial_cell	nci:Melanocytic_Skin_Neoplasm	0.964697
fma:Thoraco_acromial_artery	nci:Acromial_Thoracic_Artery	0.9888992
fma:Branch_of_brachial_artery	nci:Axillary_Artery_Branch	0.9735808
fma:Acromioclavicular_joint	nci:Acromioclavicular_Joint	0.98440087
fma:Segment_of_leg	nci:Joint_By_Site	0.9266316
fma:Acromion	nci:Acromion	1.0000002
fma:Bone_organ	nci:Skeletal_System_Part	0.9523838
fma:Clavicle	nci:Clavicle	0.98890007
fma:Celiac_trunk	nci:Acrosyringeal_Nevus	0.9625581
fma:Sweat_gland	nci:Sweat_Gland	0.97538716
fma:Actin	nci:Actin	0.99999994
fma:Intermediate_filament_protein	nci:Microfilament_Protein	0.95911646
fma:Actin_filament	nci:Actin_Filament	0.9921768
fma:Set_of_ciliary_glands	nci:Cell_Motility	0.9378171
fma:Actin_binding_protein	nci:Actin-Binding_Protein	0.9720271
fma:Calcium_binding_protein	nci:Ligand_Binding_Protein	0.9430836
fma:Cytoskeleton	nci:Cytoskeleton	0.9746588
fma:Cytoskeletal_protein	nci:Cytoskeletal_Protein	1.0000002
fma:Cytoskeletal_filament	nci:Filament	0.9826312
fma:Ventral_corticospinal_tract	nci:Actinic_Damage	0.939689
fma:Trunk	nci:Injury	0.9346868
fma:Integumentary_system	nci:Integumentary_System_Signs_and_Symptoms	0.9176214
fma:T_lymphocyte	nci:Activated_Lymphocyte	0.9536954
fma:Lymphocyte	nci:Lymphocyte	0.9843232
fma:Bone_marrow_stem_cell	nci:Activated_Natural-Killer_Cell	0.93304884
fma:Natural_killer_cell	nci:Natural_Killer_Cell	0.97882533
fma:Process_of_organ	nci:Acute_Clinical_Course	0.8653896
fma:Process_of_organ	nci:Clinical_Course_of_Disease	0.87645715
fma:Internal_gray_matter_component	nci:Acute_Inflammatory_Infiltrate	0.92029035
fma:Alveolar_macrophage	nci:Inflammatory_Infiltrate	0.93895483
fma:Myeloid_stem_cell	nci:Acute_Leukemia	0.91824853
fma:Exocrine_pancreas	nci:Leukemia	0.94762886
fma:Subdivision_of_hemolymphoid_system	nci:Chronic_Clinical_Course	0.8916668
fma:Oxyphil_cell_of_parathyroid_gland	nci:Adamantinoid_Basal_Cell_Carcinoma	0.96636266
fma:Type_I_cell_of_carotid_body	nci:Basal_Cell_Carcinoma	0.9742258
fma:Mesothelial_cell	nci:Malignant_Stellate_Cell	0.96468544
fma:Adenine	nci:Adenine	0.955988
fma:Purine	nci:Purine	1.0
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinofibroma	0.96366096
fma:Follicular_cell_of_ovary	nci:Malignant_Female_Reproductive_System_Neoplasm	0.9637126
fma:Secondary_nodular_lymphoid_tissue	nci:Malignant_Mixed_Neoplasm	0.9554692
fma:Secondary_nodular_lymphoid_tissue	nci:Mixed_Mesodermal_Mullerian_Tumor	0.95621824
fma:Stromal_cell_of_endometrium	nci:Malignant_Stromal_Cell	0.9668904
fma:Parafollicular_cell_of_thyroid_gland	nci:Adenocarcinoma_Cell	0.97137797
fma:Ependyma_of_neuraxis	nci:Fibrotic_Stroma_Formation	0.95166457
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoid_Tumor_of_the_Appendix	0.9760631
fma:Set_of_lymph_nodes_of_upper_limb	nci:Adenocarcinoma_with_Neuroendocrine_Differentiation	0.9474971
fma:Keratinized_squamous_cell_of_esophagus	nci:Appendix_Adenocarcinoma	0.9710234
fma:Enteroendocrine_cell	nci:Appendix_Mixed_Endocrine-Exocrine_Neoplasm	0.95288146
fma:Keratinized_squamous_cell_of_esophagus	nci:Goblet_Cell_Carcinoid_Tumor	0.9731579
fma:Keratinized_squamous_cell_of_esophagus	nci:Carcinoma	0.9710391
fma:Squamous_cell	nci:Malignant_Squamous_Cell	0.9682318
fma:Trophoblast_cell	nci:Dysplastic_Glandular_Cell	0.9691237
fma:Trophoblast_cell	nci:Malignant_Epithelial_Cell	0.9692856
fma:Set_of_lymph_nodes_of_upper_limb	nci:Adenocarcinoma_Cell_with_Abundant_Cytoplasm	0.9346173
fma:Lymphoid_nodule_of_spleen	nci:Neoplastic_Large_Cell_with_Abundant_Cytoplasm	0.93978745
fma:Squamous_cell	nci:Adenocarcinoma_Clear_Cell	0.9603501
fma:Meso_epithelial_cell	nci:Malignant_Epithelial_Clear_Cell	0.96760434
fma:Epithelial_cell_of_exocrine_pancreas	nci:Neoplastic_Glandular_Cell_with_Clear_Cytoplasm	0.9423589
fma:Follicular_cell_of_ovary	nci:Adenocarcinoma_Endocervical_Type	0.94006705
fma:Pulmonary_alveolar_epithelium	nci:Malignant_Glandular_Epithelium_Resembling_the_Endocervical_Epithelium_Present	0.93210685
fma:Syncytiotrophoblast_cell	nci:Adenocarcinoma_Granular_Cell	0.96342474
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_in_Adenomatous_Polyp	0.95753133
fma:Type_I_cell_of_carotid_body	nci:Carcinoma_in_a_Polyp	0.93668497
fma:Celiac_lymph_node	nci:Adenomatous_Polyp	0.9685633
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_in_Adenomatous_Polyposis_Coli	0.96003526
fma:Set_of_celiac_lymph_nodes	nci:Adenocarcinoma_in_Multiple_Adenomatous_Polyps	0.95521104
fma:Sigmoid_colon	nci:Familial_Adenomatous_Polyposis	0.9662089
fma:Celiac_lymph_node	nci:Multiple_Adenomatous_Polyps	0.935495
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_in_Tubular_Adenoma	0.96150976
fma:Celiac_lymph_node	nci:Tubular_Adenoma	0.9691063
fma:Pancreatic_centro_acinar_cell	nci:Adenocarcinoma_in_Tubulovillous_Adenoma	0.96031743
fma:Pancreatic_centro_acinar_cell	nci:Tubulovillous_Adenoma	0.9663449
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_in_Villous_Adenoma	0.9622057
fma:Ovarian_medulla	nci:Villous_Adenoma	0.9625011
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_in_situ	0.9550519
fma:Celiac_lymph_node	nci:Carcinoma_in_situ	0.9658561
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_in_situ_in_Adenomatous_Polyp	0.9582555
fma:Type_I_cell_of_carotid_body	nci:Adenocarcinoma_in_situ_in_a_Polyp	0.94708043
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_in_situ_in_Tubular_Adenoma	0.95982873
fma:Pancreatic_centro_acinar_cell	nci:Adenocarcinoma_in_situ_in_Tubulovillous_Adenoma	0.9595563
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_in_situ_in_Villous_Adenoma	0.9611485
fma:Type_I_cell_of_carotid_body	nci:Carcinoma_in_situ_in_a_Polyp	0.9439431
fma:Follicular_cell_of_ovary	nci:Adenocarcinoma_with_Apocrine_Metaplasia	0.9494998
fma:Follicular_cell_of_ovary	nci:Adenocarcinoma_with_Metaplasia	0.94713855
fma:Proerythroblast	nci:Apocrine_Metaplasia	0.9583689
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_with_Cartilaginous_Metaplasia	0.9468063
fma:Follicular_cell_of_ovary	nci:Adenocarcinoma_with_Cartilaginous_and_Osseous_Metaplasia	0.9415309
fma:Thyroid_cartilage	nci:Cartilagenous_Metaplasia	0.96846
fma:Trophoblast_cell	nci:Mesenchymal_Metaplasia	0.9545783
fma:Lymphoid_tissue	nci:Metaplasia_of_Malignant_Cells_Present	0.9369211
fma:Neuroendocrine_cell	nci:Neuroendocrine_Differentiation	0.9785492
fma:Follicular_cell_of_ovary	nci:Adenocarcinoma_with_Osseous_Metaplasia	0.94574475
fma:Osteocyte	nci:Osseous_Metaplasia	0.9643811
fma:Follicular_cell_of_ovary	nci:Adenocarcinoma_with_Spindle_Cell_Metaplasia	0.9491477
fma:Cytotrophoblast	nci:Spindle_Cell_Metaplasia_of_Malignant_Cells_Present	0.9405813
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenocarcinoma_with_Squamous_Metaplasia	0.96783555
fma:Glandular_cell_of_esophagus	nci:Squamous_Metaplasia_of_Malignant_Cells_Present	0.9447542
fma:Celiac_lymph_node	nci:Adenofibroma	0.95920074
fma:Parafollicular_cell_of_thyroid_gland	nci:Benign_Female_Reproductive_System_Neoplasm	0.96303487
fma:Trophoblast_cell	nci:Neoplastic_Glandular_Cell	0.97272485
fma:Endocrine_cell	nci:Endocrine_Cell_and_Neuroendocrine_Cell	1.0000001
fma:Adenohypophysis	nci:Anterior_Lobe_of_the_Pituitary_Gland	0.97690755
fma:Portion_of_epithelium	nci:Glandular_Epithelial_Tissue	0.9669986
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenoid_Basal_Cell_Carcinoma	0.9595311
fma:Cartilage_tissue	nci:Mucinous_Stroma_Formation	0.9630859
fma:Granular_component_of_nucleolus	nci:Reticular_Pattern	0.93056583
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenoid_Cystic_Carcinoma	0.96607476
fma:Irregular_bone	nci:Cribriform_Pattern	0.91337866
fma:White_adipose_tissue	nci:Solid_Pattern	0.9026944
fma:Juxtaglomerular_complex	nci:Tubular_Pattern	0.9371778
fma:Ground_substance	nci:Loss_of_E-cadherin_Expression	0.91081136
fma:Perineurium	nci:Perineural_Invasion	0.9607136
fma:Keratinized_squamous_cell_of_esophagus	nci:Adenoid_Cystic_Skin_Carcinoma	0.97093743
fma:Thyroid_follicular_cell	nci:Sweat_Gland_Carcinoma	0.97127044
fma:Stromal_cell	nci:Epithelial_Neoplasm	0.9626579
fma:Celiac_lymph_node	nci:Neoplastic_Polyp	0.96372795
fma:Celiac_lymph_node	nci:Adenomyoma	0.96133006
fma:Trophoblast_cell	nci:Neoplastic_Smooth_Muscle_Cell	0.9583097
fma:Vascular_layer_of_eyeball	nci:Myomatous_Stroma_Formation	0.9516695
fma:Heparan_sulfate	nci:Adenosine_Triphosphate	0.94736654
fma:Nucleotide	nci:Nucleotides	0.9710713
fma:Glandular_cell_of_endometrium	nci:Adenosquamous_Carcinoma	0.961413
fma:Adipocyte	nci:Adipocyte	0.9895953
fma:Adipocyte	nci:Lipocyte	0.95104706
fma:Adipose_tissue	nci:Adipose_Tissue	0.9588988
fma:Adipose_tissue	nci:Soft_Tissue	0.90721697
fma:Immunoglobulin_D	nci:Adjuvant	0.9289787
fma:Epinephrine	nci:Pharmacologic_Substance	0.9676806
fma:Follicular_cell_of_ovary	nci:Adnexal_Carcinoma	0.9722591
fma:Mesothelial_cell_of_peritoneum	nci:Malignant_Skin_Appendage_Neoplasm	0.9703139
fma:Oxyphil_cell_of_parathyroid_gland	nci:Skin_Carcinoma	0.9693586
fma:Oxyntic_cell	nci:Adnexal_Differentiation	0.94561106
fma:Portion_of_epithelium	nci:Epithelial_Differentiation	0.95407766
fma:Keratinized_squamous_cell_of_esophagus	nci:Adnexal_Mucinous_Adenocarcinoma	0.9717922
fma:Keratinized_squamous_cell_of_esophagus	nci:Mucinous_Adenocarcinoma	0.97164404
fma:Adrenal_cortex	nci:Adrenal_Cortex	0.98096687
fma:Adrenal_gland	nci:Adrenal_Gland_Tissue	0.9802856
fma:Celiac_lymph_node	nci:Adrenal_Cortex_Neoplasm	0.97004455
fma:Parafollicular_cell_of_thyroid_gland	nci:Adrenal_Gland_Neoplasm	0.96992713
fma:Adrenal_medulla	nci:Adrenal_Medulla	0.98802495
fma:Basophil_cell_of_pars_distalis_of_adenohypophysis	nci:Adrenal_Ganglioneuroblastoma	0.96231025
fma:Mesothelial_cell_of_peritoneum	nci:Malignant_Adrenal_Medulla_Neoplasm	0.9678461
fma:Oligodendrocyte	nci:Peripheral_Ganglioneuroblastoma	0.9624358
fma:Adrenal_gland	nci:Adrenal_Gland	0.9803454
fma:Endocrine_system	nci:Endocrine_Gland	0.97713786
fma:Cortex_of_kidney	nci:Kidney	0.9626653
fma:Thyroid_cartilage	nci:Adrenal_Gland_Angiosarcoma	0.9705146
fma:Parathyroid_gland	nci:Angiosarcoma	0.96668005
fma:Mesothelial_cell_of_peritoneum	nci:Malignant_Adrenal_Gland_Neoplasm	0.9655367
fma:Capsule_of_adrenal_gland	nci:Adrenal_Gland_Capsule	0.98062503
fma:Organ_cluster	nci:Organ_Capsule	0.94182247
fma:Thyroid_gland	nci:Adrenal_Gland_Disorder	0.97060025
fma:Iliocostalis	nci:Retroperitoneal_Disorder	0.94736546
fma:Thyrotroph	nci:Adrenal_Gland_Insufficiency	0.9564111
fma:Parathyroid_gland	nci:Non-Neoplastic_Adrenal_Gland_Disorder	0.9609462
fma:Parathyroid_gland	nci:Non-Neoplastic_Endocrine_Disorder	0.9594408
fma:Bronchopulmonary_lymph_node	nci:Retroperitoneal_Neoplasm	0.95981354
fma:Portion_of_tissue	nci:Tissue	0.9740463
fma:Thyrotroph	nci:Adrenal_Hormone	0.9678725
fma:Steroid_hormone	nci:Steroid_Hormone	0.99999976
fma:Endocrine_cell	nci:Neuroendocrine_Tissue	0.9619487
fma:Somatotropin	nci:Sympathetic_Nervous_System	0.9475478
fma:Ovarian_medulla	nci:Adrenal_Medulla_Neoplasm	0.97048974
fma:Bronchopulmonary_lymph_node	nci:Adrenal_Rest_Neoplasm	0.9678533
fma:Celiac_lymph_node	nci:Benign_Reproductive_System_Neoplasm	0.9531469
fma:Parathyroid_gland	nci:Congenital_Adrenal_Hyperplasia	0.92229897
fma:Hemopoietic_tissue	nci:Embryonic_Tissue	0.96079105
fma:Genital_system	nci:Reproductive_System	0.98426354
fma:Dopamine_receptor	nci:Adrenergic_Agent	0.935495
fma:Adrenocorticotropin	nci:Adrenocorticotropic_Hormone	0.98306614
fma:Thyrotroph	nci:Pituitary_Hormone	0.9508677
fma:Mammotroph	nci:POMC_Gene	0.97033256
fma:Peptide_hormone	nci:Peptide_Hormone	0.99999964
fma:Cell_to_matrix_adherens_junction	nci:Intercellular_Communication	0.91383386
fma:Trunk	nci:Stress_Response_Signaling	0.9141218
fma:Inferior_parathyroid_gland	nci:Adult_Angiosarcoma	0.95531064
fma:Infundibulum_of_hair_follicle	nci:Adulthood_Lesion	0.9448706
fma:Parafollicular_cell_of_thyroid_gland	nci:Adult_Astrocytic_Tumor	0.95920515
fma:Parafollicular_cell_of_thyroid_gland	nci:Adult_Central_Nervous_System_Neoplasm	0.9659199
fma:Astrocyte	nci:Astrocytic_Tumor	0.9763633
fma:Neural_stem_cell	nci:Adult_Brain_Medulloblastoma	0.93853235
fma:Oligodendrocyte	nci:Adult_Medulloblastoma	0.94331443
fma:Cranial_parasympathetic_ganglion	nci:Intracranial_Primitive_Neuroectodermal_Neoplasm	0.9499655
fma:Mesothelial_cell_of_peritoneum	nci:Malignant_Adult_Brain_Neoplasm	0.95592046
fma:Tract_of_brain	nci:Brain	0.9508761
fma:Parafollicular_cell_of_thyroid_gland	nci:Adult_Brain_Neoplasm	0.9564649
fma:Cranial_parasympathetic_ganglion	nci:Adult_Intracranial_Neoplasm	0.9423871
fma:Oxyntic_cell	nci:Brain_Neoplasm	0.9547777
fma:Oligodendrocyte	nci:Adult_Brain_Stem_Astrocytoma	0.95238113
fma:Parafollicular_cell_of_thyroid_gland	nci:Adult_Brain_Stem_Glioma	0.96299535
fma:Set_of_coeliac_ganglia	nci:Brain_Stem_Astrocytoma	0.9638825
fma:Parafollicular_cell_of_thyroid_gland	nci:Adult_Brain_Stem_Neoplasm	0.95921576
fma:Basophil_cell_of_pars_distalis_of_adenohypophysis	nci:Brain_Stem_Glioma	0.9663695
fma:Oligodendrocyte	nci:Adult_Brain_Stem_Mixed_Glioma	0.95002407
fma:Segment_of_metencephalon	nci:Mixed_Glioma	0.95714116
fma:Celiac_lymph_node	nci:Brain_Stem_Neoplasm	0.9647216
fma:Oligodendrocyte	nci:Adult_Cardiac_Cellular_Rhabdomyoma	0.9543772
fma:Prostatic_utricle	nci:Cardiac_Rhabdomyoma	0.9696316
fma:Columnar_cell_of_endocervix	nci:Neoplastic_Striated_Muscle_Cell_with_Eosinophilic_Granular_Cytoplasm	0.94405437
fma:Chromophil_cell_of_pars_distalis_of_adenohypophysis	nci:Adult_Central_Nervous_System_Choriocarcinoma	0.96542835
fma:Type_I_cell_of_carotid_body	nci:Adult_Central_Nervous_System_Germ_Cell_Neoplasm	0.9664577
fma:Chromophil_cell_of_pars_distalis_of_adenohypophysis	nci:Central_Nervous_System_Choriocarcinoma	0.95726585
fma:Follicular_cell_of_ovary	nci:Adult_Central_Nervous_System_Embryonal_Carcinoma	0.9664432
fma:Follicular_cell_of_ovary	nci:Embryonal_Carcinoma_of_the_CNS	0.96690786
fma:Type_I_cell_of_carotid_body	nci:Central_Nervous_System_Germ_Cell_Neoplasm	0.96987504
fma:Oxyphil_cell_of_parathyroid_gland	nci:Adult_Central_Nervous_System_Germinoma	0.9664557
fma:Oxyphil_cell_of_parathyroid_gland	nci:Germinoma_of_the_Central_Nervous_System	0.96813345
