Entity1	Entity2	Value
fma:Acromioclavicular_joint	nci:Acromioclavicular_Joint	1.0
fma:Synovial_joint_of_pectoral_girdle	nci:Pectoralis_Major	0.5238095238095238
fma:Acromion	nci:Acromion	1.0
fma:Zone_of_scapula	nci:Clavicle	0.6153846153846154
fma:Actin	nci:Actin	1.0
fma:Motor_protein	nci:Fibronectin	0.6923076923076923
fma:Actin_binding_protein	nci:Actin-Binding_Protein	1.0
fma:Protein	nci:Protein	1.0
fma:Actin_filament	nci:Actin_Filament	1.0
fma:Cytoskeletal_filament	nci:Filament	1.0
fma:Actin_myofilament	nci:Thin_Filament	1.0
fma:Adenine	nci:Adenine	1.0
fma:Purine	nci:Purine	1.0
fma:Adenohypophysis	nci:Anterior_Lobe_of_the_Pituitary_Gland	1.0
fma:Anatomical_lobe	nci:Anatomic_Sites	0.6666666666666667
fma:Adherens_junction	nci:Anchoring_Junction	1.0
fma:Anchoring_cell_junction	nci:Anchoring_Junction	0.782608695652174
fma:Adhesive_belt	nci:Zonula_Adherens	1.0
fma:Cell_to_cell_adherens_junction	nci:Cell_to_Cell_Adhesion_Signaling_Pathway	0.6451612903225806
fma:Adhesive_strip	nci:Desmosome	0.7333333333333334
fma:Adipocyte	nci:Adipocyte	1.0
fma:Connective_tissue_cell	nci:Connective_and_Soft_Tissue_Cell	1.0
fma:Adipose_tissue	nci:Adipose_Tissue	1.0
fma:Dense_irregular_connective_tissue	nci:Dense_Connective_Tissue	0.696969696969697
fma:Adrenal_cortex	nci:Adrenal_Cortex	1.0
fma:Cortex	nci:Cortex	1.0
fma:Adrenal_gland	nci:Adrenal_Gland	1.0
fma:Corticomedullary_organ	nci:Cervicomedullary_Junction	0.64
fma:Adrenal_medulla	nci:Adrenal_Medulla	1.0
fma:Medulla	nci:Adrenal_Medulla	0.7777777777777778
fma:Adrenocorticotropin	nci:Adrenocorticotropic_Hormone	1.0
fma:Hormone	nci:Hormone	1.0
fma:Adventitia	nci:Lymphadenitis	0.7
fma:Organ_component_layer	nci:Laminin	0.7142857142857143
fma:Adventitial_cell	nci:Pericyte	1.0
fma:Afferent_neuron	nci:Sensory_Neuron	1.0
fma:Neuron	nci:Neuron	1.0
fma:Aggregated_lymphoid_follicle_of_small_intestine	nci:Peyer_s_Patch	1.0
fma:Gut_associated_lymphoid_tissue	nci:Gut_Associated_Lymphoid_Tissue	1.0
fma:Alanine	nci:Alanine	1.0
fma:Amino_acid	nci:Amino_Acid	1.0
fma:Alimentary_system	nci:Gastrointestinal_System	1.0
fma:Organ_system	nci:Organ_System	1.0
fma:Alpha_adrenergic_receptor	nci:Alpha_Adrenergic_Receptor	1.0
fma:Catecholamine_receptor	nci:Dopamine_Receptor	0.6818181818181819
fma:Alpha_cell	nci:Alpha_Cell	1.0
fma:Alveolar_duct	nci:Alveolar_Duct	1.0
fma:Alveolar_epithelial_cell	nci:Alveolar_Cell	1.0
fma:Alveolar_macrophage	nci:Alveolar_Macrophage	1.0
fma:Histiocyte	nci:Macrophage	1.0
fma:Alveolar_sac	nci:Alveolar_Sac	1.0
fma:Alveolus	nci:Alveolus	1.0
fma:Alveus_of_hippocampus	nci:Neuronevus	0.6
fma:Segment_of_white_matter_of_neuraxis	nci:Eye_Segment	0.4571428571428572
fma:Amacrine_cell	nci:Amacrine_Cell	1.0
fma:Neuron_of_retina	nci:Renal_Cell	0.8333333333333334
fma:Ameloblast	nci:Ameloblast	1.0
fma:General_ecto_epithelial_cell	nci:Abnormal_Myoepithelial_Cell	0.7142857142857143
fma:Biological_macromolecule	nci:Biomarker	0.625
fma:Amnion	nci:Amnion	1.0
fma:Extra_embryonic_structure	nci:Extraembryonic_Structure	0.96
fma:Amniotic_cavity	nci:Amniotic_Cavity	1.0
fma:Embryonic_space	nci:Embryonic_Heart	0.7333333333333334
fma:Amphiarthrosis	nci:Amphiarthrosis	1.0
fma:Ampullary_crest_of_semicircular_duct	nci:Ampullary_Crest	1.0
fma:Organ_crest	nci:Organ_Capsule	0.6153846153846154
fma:Amygdala	nci:Amygdala	1.0
fma:Basal_ganglion_of_telencephalon	nci:Benign_Diencephalic_Neoplasm	0.5483870967741935
fma:Anal_canal	nci:Anal_Canal	1.0
fma:Organ_with_organ_cavity	nci:Orbit	0.5217391304347826
fma:Anal_column	nci:Anal_Column	1.0
fma:Zone_of_anal_canal_viewed_anatomically	nci:Experimental_Organism_Anatomical_Concepts	0.42500000000000004
fma:Anal_gland	nci:Anal_Gland	1.0
fma:Organ_component_gland	nci:Gland	0.8888888888888888
fma:Anal_part_of_perineum	nci:Anal_Region	1.0
fma:Subdivision_of_perineum	nci:Perineural_Invasion	0.6
fma:Anal_sinus	nci:Anal_Sinus	1.0
fma:Organ_cavity_subdivision	nci:Oral_Cavity_Epithelium	0.5
fma:Anastomosis	nci:Arteriovenous_Shunt	0.7857142857142857
fma:Zone_of_continuity	nci:Bone_of_the_Extremity	0.6111111111111112
fma:Anatomical_boundary_entity	nci:Congenital_or_Acquired_Anatomic_Abnormality	0.6153846153846154
fma:Anatomical_cavity	nci:Abdominal_Cavity	0.7647058823529411
fma:Anatomical_space	nci:Anatomical_Sciences	0.736842105263158
fma:Anatomical_cluster	nci:Anatomical_Sciences	0.6842105263157895
fma:Anatomical_compartment	nci:Anatomic_Sites	0.5909090909090908
fma:Anatomical_compartment_space	nci:Anatomical_Sciences	0.5
fma:Anatomical_conduit	nci:Congenital_or_Acquired_Anatomic_Abnormality	0.6363636363636364
fma:Anatomical_conduit_space	nci:Anatomic_Surface	0.5416666666666667
fma:Anatomical_coordinate	nci:Anatomical_Sciences	0.6842105263157895
fma:Anatomical_location	nci:Anatomic_Sites	0.8947368421052632
fma:Anatomical_entity	nci:Congenital_or_Acquired_Anatomic_Abnormality	0.6818181818181819
fma:Anatomical_entity_template	nci:Congenital_or_Acquired_Anatomic_Abnormality	0.5384615384615384
fma:Standard_FMA_class	nci:Plantar_Fascia	0.5
fma:Anatomical_fold	nci:Anatomic_Sites	0.6
fma:Region_of_organ_component	nci:Malignant_Component_Present	0.5925925925925926
fma:Anatomical_junction	nci:Anatomic_Sites	0.6842105263157895
fma:Anatomical_line	nci:Anatomical_Sciences	0.736842105263158
fma:Anatomical_point	nci:Anatomical_Sciences	0.6842105263157895
fma:Anatomical_surface	nci:Anatomic_Surface	0.8888888888888888
fma:Cardinal_cell_part	nci:Cell	0.6875
fma:Nucleated_cell	nci:Erythroblast	0.7777777777777778
fma:Organ	nci:Organ	1.0
fma:Organ_system_subdivision	nci:Cardiovascular_System	0.6071428571428572
fma:Subdivision_of_cardinal_body_part	nci:Pineal_Region_Neoplasm	0.4516129032258065
fma:Subdivision_of_head	nci:Anal_Region	0.7272727272727273
fma:Trunk_of_systemic_vein	nci:Systemic_Vein	0.5909090909090908
fma:Anatomical_line_of_liver	nci:Congenital_or_Acquired_Anatomic_Abnormality	0.5833333333333333
fma:Anatomical_line_of_tooth	nci:Congenital_or_Acquired_Anatomic_Abnormality	0.5833333333333333
fma:Spatial_association_relation	nci:Cell_Proliferation_Regulation	0.48275862068965514
fma:Anatomical_orifice	nci:Anatomical_Sciences	0.736842105263158
fma:Anatomical_plane	nci:Anatomic_Surface	0.6956521739130435
fma:Anatomical_relation	nci:Body_Region	0.736842105263158
fma:Non_physical_anatomical_entity	nci:Molecular_Interaction	0.4666666666666667
fma:Anatomical_set	nci:Anatomic_Sites	0.7142857142857143
fma:Anatomical_valve	nci:Cardiac_Valve	0.8
fma:Organ_component	nci:Cell_Part	0.6666666666666667
fma:Anchored_anatomical_plane	nci:Transverse_Plane	0.52
fma:Intercellular_junction	nci:Intercellular_Communication	0.7777777777777778
fma:Androgen	nci:Androgen	1.0
fma:Steroid_hormone	nci:Steroid_Hormone	1.0
fma:Angular_artery	nci:Angular_Artery	1.0
fma:Facial_branch_of_facial_artery	nci:Circumflex_Branch_of_the_Left_Coronary_Artery	0.5609756097560976
fma:Angular_gyrus	nci:Angular_Gyrus	1.0
fma:Gyrus_of_neuraxis	nci:Angular_Gyrus	0.5714285714285714
fma:Ankle_joint	nci:Ankle_Joint	1.0
fma:Synovial_joint_of_free_limb_segment	nci:Synovial_Neoplasm	0.4
fma:Anocutaneous_line	nci:Anocutaneous_Line	1.0
fma:Anterior	nci:Anterior	1.0
fma:Primary_anatomical_coordinate	nci:Primary_Angiosarcoma	0.5172413793103448
fma:Anterior_auricular_vein	nci:Anterior_Auricular_Vein	1.0
fma:Tributary_of_retromandibular_vein	nci:Temporo-maxillary_Vein	0.6060606060606061
fma:Anterior_cerebellar_incisure	nci:Posterior_Supratentorial_Cistern	1.0
fma:Subarachnoid_incisure	nci:Subarachnoid_Cistern	0.7619047619047619
fma:Anterior_cerebral_artery	nci:Anterior_Cerebral_Artery	1.0
fma:Subdivision_of_cerebral_part_of_internal_carotid_artery	nci:Anterior_Circulation_Intracranial_Artery	0.4363636363636364
fma:Anterior_chamber_of_eyeball	nci:Anterior_Chamber_of_the_Eye	1.0
fma:Chamber_of_eyeball	nci:Chamber_of_the_Eye	0.6666666666666667
fma:Anterior_choroidal_artery	nci:Anterior_Choroidal_Artery	1.0
fma:Anterior_commissure	nci:Anterior_Commissure	1.0
fma:White_matter_of_telencephalon	nci:White_Matter_of_the_Spinal_Cord	0.6451612903225806
fma:Anterior_communicating_artery	nci:Anterior_Communicating_Artery	1.0
fma:Branch_of_anterior_cerebral_artery	nci:Anterior_Cerebral_Artery_Branch	0.9090909090909091
fma:Anterior_cranial_fossa	nci:Anterior_Fossa	1.0
fma:Subdivision_of_cavity_of_organ_system_subdivision	nci:Suppression_of_Cancer_Cell_Invasion	0.40816326530612246
fma:Anterior_cruciate_ligament	nci:Anterior_Cruciate_Ligament	1.0
fma:Cruciate_ligament	nci:Anterior_Cruciate_Ligament	0.6538461538461539
fma:Anterior_inferior_cerebellar_artery	nci:Anterior_Inferior_Cerebellar_Artery	1.0
fma:Branch_of_basilar_artery	nci:Basilar_Artery_Branch	0.8695652173913043
fma:Anterior_jugular_vein	nci:Anterior_Jugular_Vein	1.0
fma:Tributary_of_subclavian_vein	nci:Subclavian_Artery	0.5555555555555556
fma:Anterior_limiting_lamina_of_cornea	nci:Bowman_s_Membrane	1.0
fma:Basement_membrane	nci:Basement_Membrane	1.0
fma:Anterior_longitudinal_ligament	nci:Anterior_Longitudinal_Ligament	1.0
fma:Ligament_of_vertebral_column	nci:Vertebral_Column	0.64
fma:Anterior_median_fissure_of_spinal_cord	nci:Anterior_Median_Fissure_of_Spinal_Cord	1.0
fma:Subarachnoid_fissure	nci:Subarachnoid_Cistern	0.8
fma:Anterior_mediastinal_lymph_node	nci:Anterior_Mediastinal_Lymph_Node	1.0
fma:Mediastinal_lymph_node	nci:Mediastinal_Lymph_Node	1.0
fma:Anterior_mediastinum	nci:Anterior_Mediastinum	1.0
fma:Subdivision_of_mediastinum	nci:Superior_Mediastinum	0.6153846153846154
fma:Anterior_meningeal_branch_of_anterior_ethmoidal_artery	nci:Anterior_Meningeal_Artery	1.0
fma:Branch_of_anterior_ethmoidal_artery	nci:Anterior_Cerebral_Artery_Branch	0.7058823529411764
fma:Anterior_olfactory_nucleus	nci:Anterior_Olfactory_Nucleus	1.0
fma:Nucleus_of_brain	nci:Brain_Nucleus	1.0
fma:Anterior_parietal_artery	nci:Anterior_Parietal_Artery	1.0
fma:Superior_terminal_branch_of_middle_cerebral_artery	nci:Superficial_Middle_Cerebral_Vein	0.54
fma:Anterior_perforated_substance	nci:Posterior_Olfactory_Lobule	1.0
fma:Tubercle	nci:Subiculum	0.7
fma:Anterior_pole_of_lens	nci:Anterior_Pole_of_the_Lens	0.84
fma:Zone_of_lens	nci:Long_Bone	0.6666666666666667
fma:Anterior_ramus_of_spinal_nerve	nci:Central_Canal	0.6896551724137931
fma:Branch_of_spinal_nerve_trunk	nci:Sacral_Spinal_Nerve_Root	0.6071428571428572
fma:Anterior_root_of_spinal_nerve	nci:Sacral_Spinal_Nerve_Root	0.84
fma:Root_of_spinal_nerve	nci:Spinal_Nerve_Root	1.0
fma:Anterior_segment_of_eyeball	nci:Anterior_Chamber_of_the_Eye	0.6296296296296297
fma:Segment_of_eyeball	nci:Eye_Segment	0.7333333333333334
fma:Anterior_semicircular_canal	nci:Superior_Semicircular_Canal	1.0
fma:Semicircular_canal	nci:Semicircular_Canal	1.0
fma:Anterior_spinal_artery	nci:Anterior_Spinal_Artery	1.0
fma:Intracranial_branch_of_vertebral_artery	nci:Circumflex_Branch_of_the_Left_Coronary_Artery	0.5365853658536586
fma:Anterior_surface_of_kidney	nci:Anterior_Surface_of_the_Kidney	0.8666666666666667
fma:Region_of_external_surface_of_kidney	nci:Lateral_Surface_of_the_Liver	0.5277777777777778
fma:Anterior_surface_of_lens	nci:Facies_Posterior_Lentis	0.8695652173913043
fma:Surface_of_lens	nci:Bone_Surface	0.75
fma:Anterior_surface_of_liver	nci:Anterior_Surface_of_the_Liver	0.8620689655172413
fma:Region_of_diaphragmatic_surface_of_liver	nci:Lateral_Surface_of_the_Liver	0.525
fma:Anterior_surface_of_prostate	nci:Anterior_Surface_of_the_Prostate	0.875
fma:Region_of_surface_of_prostate	nci:Posterior_Surface_of_the_Prostate	0.6363636363636364
fma:Anterior_surface_of_stomach	nci:Anterior_Surface_of_the_Stomach	0.8709677419354839
fma:Region_of_surface_of_stomach	nci:Posterior_Surface_of_the_Stomach	0.625
fma:Anterior_temporal_artery	nci:Anterior_Temporal_Artery	1.0
fma:Temporal_artery	nci:Temporal_Artery	1.0
fma:Anterior_tibial_artery	nci:Anterior_Tibial_Artery	1.0
fma:Subdivision_of_external_iliac_artery	nci:External_Iliac_Artery_Branch	0.6285714285714286
fma:Anterior_tibial_vein	nci:Anterior_Tibial_Vein	1.0
fma:Tributary_of_popliteal_vein	nci:Portal_Venous_System	0.5384615384615384
fma:Anterior_wall_of_urinary_bladder	nci:Anterior_Wall_of_the_Bladder	0.78125
fma:Region_of_wall_of_urinary_bladder	nci:Anterior_Wall_of_the_Bladder	0.5454545454545454
fma:Anterolateral	nci:Anterolateral	1.0
fma:Binary_anatomical_coordinate	nci:Other_Anatomic_Concept	0.5
fma:Antihelix	nci:Antihelix	1.0
fma:Subdivision_of_pinna	nci:Cell_Division	0.5294117647058824
fma:Antihemophilic_globulin	nci:Coagulation_Factor-VIII	0.9545454545454546
fma:Glycoprotein	nci:Glycoprotein	1.0
fma:Antitragus	nci:Antitragus	1.0
fma:Anus	nci:Anus	1.0
fma:Aorta	nci:Aorta	1.0
fma:Systemic_arterial_trunk	nci:Systemic_Vein	0.5217391304347826
fma:Aortic_valve	nci:Aortic_Valve	1.0
fma:Cardiac_valve	nci:Cardiac_Valve	1.0
fma:Aperture_of_fourth_ventricle	nci:Floor_of_the_Fourth_Ventricle	0.6206896551724138
fma:Apex_of_heart	nci:Apex_of_the_Heart	0.7647058823529411
fma:Apex_of_lung_viewed_anatomically	nci:Congenital_or_Acquired_Anatomic_Abnormality	0.5652173913043479
fma:Apex_of_prostate	nci:Apex_of_the_Prostate	0.8
fma:Zone_of_prostate	nci:Prostate_Gland	0.7333333333333334
fma:Apex_of_tongue	nci:Apex_of_the_Tongue	1.0
fma:Zone_of_tongue	nci:Base_of_the_Tongue	0.7857142857142857
fma:Apical	nci:Apical	1.0
fma:Apical_foramen_of_root_of_tooth	nci:Foramen_Apicis_Dentis	1.0
fma:Apocrine_sweat_gland	nci:Apocrine_Sweat_Gland	1.0
fma:Sweat_gland	nci:Sweat_Gland	1.0
fma:Aponeurosis	nci:Aponeurosis	1.0
fma:Membranous_layer	nci:Membranous_Labyrinth	0.7
fma:Appendicular_skeleton	nci:Appendicular_Skeleton	1.0
fma:Subdivision_of_skeleton__in_vivo_	nci:Suppression_of_Cancer_Cell_Invasion	0.4
fma:Appendix	nci:Vermiform_Appendix	1.0
fma:Aqueous_humor_of_eyeball	nci:Aqueous_Humor	1.0
fma:Arachnoid_granulation	nci:Arachnoid_Membrane	0.5238095238095238
fma:Region_of_arachnoid_mater	nci:Arachnoid_Membrane	0.5909090909090908
fma:Arachnoid_villus	nci:Arachnoid_Villus	1.0
fma:Arch_of_aorta	nci:Aortic_Arch	1.0
fma:Segment_of_thoracic_aorta	nci:Aortic_Segment	0.6086956521739131
fma:Arcuate_nucleus_of_hypothalamus	nci:Arcuate_Nucleus	1.0
fma:Nucleus_of_hypothalamus	nci:Hypothalamic_Neoplasm	0.75
fma:Areola	nci:Areola	1.0
fma:Region_of_breast	nci:Breast_Hemangioma	0.7647058823529411
fma:Argentaffin_cell	nci:Argentaffin_Cell	1.0
fma:Arginine	nci:Arginine_Base	1.0
fma:Arm	nci:Arm	1.0
fma:Proximal_free_limb_segment	nci:Proximal_Phalanx_of_Hand	0.5517241379310345
fma:Arterial_anastomosis	nci:Arteriovenous_Shunt	0.72
fma:Vascular_anastomosis	nci:Arteriovenous_Shunt	0.65
fma:Arterial_trunk	nci:Coeliac_Artery	0.6428571428571428
fma:Segment_of_arterial_tree_organ	nci:Anterior_Eye_Segment	0.5555555555555556
fma:Arteriole	nci:Arteriole	1.0
fma:Arteriovenous_anastomosis	nci:Arteriovenous_Shunt	1.0
fma:Artery	nci:Artery	1.0
fma:Articular_cartilage	nci:Articular_Cartilage	1.0
fma:Articular_disc	nci:Meniscus	1.0
fma:Articular_disk_of_knee_joint	nci:Vascular_Bone_Neoplasm	0.4642857142857143
fma:Articular_disk_of_synovial_joint	nci:Atlanto-axial_Joint	0.4375
fma:Articular_disk_of_symphysis	nci:Lymphocyte_Adhesion_Pathway	0.4473684210526315
fma:Cartilage_organ	nci:Cartilage	0.6666666666666667
fma:Aryepiglotticus	nci:Aryepiglottic_Muscle	1.0
fma:Zone_of_oblique_arytenoid	nci:Cricoarytenoid_Joint	0.5454545454545454
fma:Arytenoid_cartilage	nci:Arytenoid_Cartilage	1.0
fma:Laryngeal_cartilage	nci:Laryngeal_Cartilage	1.0
fma:Ascending_aorta	nci:Ascending_Aorta	1.0
fma:Ascending_colon	nci:Ascending_Colon	1.0
fma:Segment_of_colon	nci:Colon_Neoplasm	0.625
fma:Ascending_limb_of_loop_of_Henle	nci:Ascending_Limb_of_the_Henle_s_Loop	1.0
fma:Region_of_renal_tubule	nci:Renal_Tubule	0.631578947368421
fma:Ascending_part_of_duodenum	nci:Fourth_Portion_of_the_Duodenum	1.0
fma:Segment_of_duodenum	nci:Duodenal_Neoplasm	0.6842105263157895
fma:Aspartic_acid	nci:Aspartic_Acid	1.0
fma:Astrocyte	nci:Astrocyte	1.0
fma:Macroglial_cell	nci:Microglia	0.9333333333333333
fma:Atlanto_axial_joint	nci:Atlanto-axial_Joint	1.0
fma:Cranial_synovial_joint	nci:Diarthrosis	0.6363636363636364
fma:Atlanto_occipital_joint	nci:Atlanto-occipital_Joint	1.0
fma:Atlas	nci:C1_Vertebra	1.0
fma:Cervical_vertebra	nci:Cervical_Vertebra	1.0
fma:Atrioventricular_bundle	nci:Atrioventricular_Bundle	1.0
fma:Subdivision_of_conducting_system_of_heart	nci:Benign_Reproductive_System_Neoplasm	0.46341463414634143
fma:Atrioventricular_node	nci:Atrioventricular_Node	1.0
fma:Atrioventricular_valve	nci:Atrioventricular_Node	0.8181818181818181
fma:Atrium	nci:Cardiac_Atrium	1.0
fma:Attribute_entity	nci:Breast-Related_Entity	0.5714285714285714
fma:Atypical_epithelium	nci:Cuboidal_Epithelium	0.736842105263158
fma:Portion_of_epithelium	nci:Epithelium	1.0
fma:Auditory_cortex	nci:Auditory_Cortex	1.0
fma:Region_of_cerebral_cortex	nci:Cortex	0.6
fma:Auditory_ossicle	nci:Auditory_Ossicle	1.0
fma:Irregular_bone	nci:Irregular_Bone	1.0
fma:Auditory_receptor	nci:Mechanoreceptor_Cell	0.7727272727272727
fma:Teloreceptor	nci:Photoreceptor_Cell	0.6923076923076923
fma:Auditory_system	nci:Auditory_System	1.0
fma:System_term	nci:Systemic_Vein	0.6153846153846154
fma:Autonomic_ganglion	nci:Autonomic_Ganglion	1.0
fma:Ganglion	nci:Ganglion	1.0
fma:Autonomic_nerve_plexus	nci:Visceral_Pleura	0.8
fma:Nerve_plexus	nci:Nerve_Plexus	1.0
fma:Autonomic_nervous_system	nci:Autonomic_Nervous_System	1.0
fma:Autosome	nci:Autosome	1.0
fma:Chromosome	nci:Chromosome	1.0
fma:Axial	nci:Axial	1.0
fma:Axial_skeleton	nci:Axial_Skeleton	1.0
fma:Axilla	nci:Axilla	1.0
fma:Subdivision_of_pectoral_girdle	nci:Cell_Division	0.4444444444444444
fma:Axillary_artery	nci:Axillary_Artery	1.0
fma:Segment_of_subclavian_artery	nci:Left_Subclavian_Artery	0.7142857142857143
fma:Axillary_fossa	nci:Axillary_Lymph_Node	0.7142857142857143
fma:Cavity_of_subdivision_of_principal_body_part	nci:Cervical_Spinal_Cord	0.38636363636363635
fma:Axillary_lymph_node	nci:Axillary_Lymph_Node	1.0
fma:Superficial_lymph_node	nci:Cervical_Lymph_Node	0.7727272727272727
fma:Axillary_nerve	nci:Axillary_Nerve	1.0
fma:Peripheral_nerve	nci:Peripheral_Nerve	1.0
fma:Axillary_tail_of_breast	nci:Axillary_Tail_of_the_Breast	1.0
fma:Heterogeneous_cluster	nci:Arteriovenous_Shunt	0.5238095238095238
fma:Axillary_vein	nci:Axillary_Vein	1.0
fma:Subdivision_of_subclavian_vein	nci:Subclavian_Vein	0.5172413793103448
fma:Axis	nci:C2_Vertebra	1.0
fma:Axoaxonic_synapse	nci:Axoaxonic_Synapse	1.0
fma:Chemical_synapse	nci:Chemical_Synapse	1.0
fma:Axodendritic_synapse	nci:Axodendritic_Synapse	1.0
fma:Axon	nci:Axon	1.0
fma:Neurite	nci:Neuron	0.6666666666666667
fma:Axosomatic_synapse	nci:Axosomatic_Synapse	1.0
fma:Azygos_vein	nci:Azygos_Vein	1.0
fma:Subdivision_of_superior_vena_caval_tree	nci:Superior_Vena_Cava_Opening	0.5833333333333333
fma:B_lymphoblast	nci:B-Lymphoblast	0.9230769230769231
fma:Lymphoblast	nci:Lymphoblast	1.0
fma:B_lymphocyte	nci:B-Lymphocyte	1.0
fma:Lymphocyte	nci:Lymphocyte	1.0
fma:Back_of_abdomen	nci:Lumbar_Region	1.0
fma:Subdivision_of_back_of_trunk	nci:Skin_of_the_Trunk	0.4642857142857143
fma:Bamacan	nci:Chondroitin_Sulfate_Proteoglycan-6	1.0
fma:Chondroitin_sulfate_proteoglycan	nci:Chondroitin_Sulfate_Proteoglycan-6	0.9411764705882353
fma:Band_cell	nci:Band_Cell	1.0
fma:Basal_cell	nci:Basal_Cell	1.0
fma:Basal_cell_layer_of_epidermis	nci:Rete_Malpighii	1.0
fma:Layer_of_epidermis_proper	nci:Layer_of_the_Rods_and_Cones	0.52
fma:Basal_cell_of_olfactory_epithelium	nci:Olfactory_Basal_Cell	1.0
fma:Olfactory_epithelial_cell	nci:Olfactory_Epithelial_Cell	1.0
fma:Nuclear_complex_of_neuraxis	nci:Nuclear_Pleomorphism	0.5185185185185186
fma:Basal_lamina	nci:Basal_Lamina	1.0
fma:Basal_layer_of_endometrium	nci:Basal_Layer_of_the_Endometrium	0.8666666666666667
fma:Layer_of_endometrium	nci:Uterine_Corpus_Cancer	0.8571428571428572
fma:Basal_part_of_pons	nci:Pontine_Base	1.0
fma:Subdivision_of_pons	nci:Cell_Division	0.5625
fma:Basal_zone_of_heart	nci:Base_of_the_Heart	0.7647058823529411
fma:Zone_of_heart	nci:Cardiac_Valve	0.6923076923076923
fma:Basaloid_cell	nci:Basaloid_Cell	1.0
fma:Base_of_prostate	nci:Base_of_the_Prostate	0.8
fma:Basicranium	nci:Base_of_the_Skull	1.0
fma:Subdivision_of_skull	nci:Cell_Division	0.6470588235294117
fma:Basilar_artery	nci:Basilar_Artery	1.0
fma:Subdivision_of_subclavian_artery	nci:Right_Subclavian_Artery	0.59375
fma:Basilar_membrane_of_cochlea	nci:Basilar_Membrane	0.5925925925925926
fma:Basilic_vein	nci:Basilic_Vein	1.0
fma:Tributary_of_axillary_vein	nci:Internal_Maxillary_Vein	0.6153846153846154
fma:Basophil	nci:Basophil	1.0
fma:Granular_leukocyte	nci:Granulocyte	1.0
fma:Basophil_cell	nci:Basophilic_Cell	1.0
fma:Basophil_cell_of_pars_distalis_of_adenohypophysis	nci:Pituitary_Stalk	0.6842105263157895
