Entity1	Entity2	Value
fma:Hormone	nci:Cone_Shape	0.99686366
fma:Adventitia	nci:Tunica_Adventitia	0.9806333
fma:Organ_component_layer	nci:Substantia_Propria	0.95074683
fma:Adventitial_cell	nci:Interstitial_Cell	0.9733401
fma:Afferent_neuron	nci:Motor_Neuron	0.9800413
fma:Neuron	nci:Neuron	0.99194217
fma:Aggregated_lymphoid_follicle_of_small_intestine	nci:Gut_Associated_Lymphoid_Tissue	0.9585311
fma:Gut_associated_lymphoid_tissue	nci:Gut_Associated_Lymphoid_Tissue	0.9762212
fma:Alanine	nci:Alanine	0.9670554
fma:Amino_acid	nci:Amino_Acid	0.96871555
fma:Alimentary_system	nci:Gastrointestinal_Tract	0.9794674
fma:Organ_system	nci:Organ_System	0.95819265
fma:Alpha_adrenergic_receptor	nci:Alpha_Adrenergic_Receptor	1.0
fma:Catecholamine_receptor	nci:Dopamine_Receptor	0.96054006
fma:Alpha_cell	nci:Myoepithelial_Cell	0.9666254
fma:Alveolar_duct	nci:Alveolar_Duct	0.9872126
fma:Alveolar_epithelial_cell	nci:Alveolar_Cell	0.9828539
fma:Alveolar_macrophage	nci:Alveolar_Macrophage	0.96669006
fma:Histiocyte	nci:Histiocyte	0.97976357
fma:Alveolar_sac	nci:Alveolar_Sac	0.98161465
fma:Alveolus	nci:Alveolus	0.9574561
fma:Alveus_of_hippocampus	nci:Uvea	0.9711509
fma:Segment_of_white_matter_of_neuraxis	nci:Cerebral_Primitive_Neuroectodermal_Tumor	0.93792343
fma:Amacrine_cell	nci:Amacrine_Cell	0.99223983
fma:Neuron_of_retina	nci:Glial_Cell	0.9803319
fma:Ameloblast	nci:Ameloblast	0.988086
fma:General_ecto_epithelial_cell	nci:Sertoli_Cell	0.9504555
fma:Biological_macromolecule	nci:Nucleotides	0.8944774
fma:Amnion	nci:Amnion	0.97261363
fma:Extra_embryonic_structure	nci:Extraembryonic_Structure	0.9683479
fma:Amniotic_cavity	nci:Amniotic_Cavity	1.0000002
fma:Embryonic_space	nci:Embryonic_Tissue	0.93899524
fma:Amphiarthrosis	nci:Amphiarthrosis	0.9844371
fma:Ampullary_crest_of_semicircular_duct	nci:Ampullary_Crest	0.9857229
fma:Organ_crest	nci:Neural_Crest	0.92045856
fma:Amygdala	nci:Amygdaloid_Body	0.98804986
fma:Basal_ganglion_of_telencephalon	nci:Basal_Ganglia	0.95990574
fma:Anal_canal	nci:Anal_Canal	0.9687133
fma:Organ_with_organ_cavity	nci:Organ_of_Corti	0.9322492
fma:Anal_column	nci:Anal_Column	0.9666191
fma:Zone_of_anal_canal_viewed_anatomically	nci:Central_Canal	0.9061806
fma:Anal_gland	nci:Anal_Gland	1.0000002
fma:Organ_component_gland	nci:Glial_Cell	0.966625
fma:Anal_part_of_perineum	nci:Bladder_Neck	0.9617534
fma:Subdivision_of_perineum	nci:Perineum	0.9645407
fma:Anal_sinus	nci:Anal_Sinus	0.97322303
fma:Organ_cavity_subdivision	nci:Cavity	0.90332615
fma:Anastomosis	nci:Arteriovenous_Shunt	0.91461784
fma:Zone_of_continuity	nci:Intron	0.9308427
fma:Anatomical_boundary_entity	nci:Posterior_Supratentorial_Cistern	0.9073893
fma:Anatomical_cavity	nci:Anatomic_Sites	0.93795264
fma:Anatomical_space	nci:Body_Region	0.9348526
fma:Anatomical_cluster	nci:Anatomical_Sciences	0.9582101
fma:Anatomical_compartment	nci:Anatomical_Sciences	0.9425576
fma:Anatomical_compartment_space	nci:Perisinusoidal_Space	0.9585498
fma:Anatomical_conduit	nci:Anocutaneous_Line	0.9316419
fma:Anatomical_conduit_space	nci:Perisinusoidal_Space	0.938271
fma:Anatomical_coordinate	nci:Anatomic_Sites	0.9311977
fma:Anatomical_location	nci:Anatomic_Sites	0.9447429
fma:Anatomical_entity	nci:Anatomical_Sciences	0.9447514
fma:Anatomical_entity_template	nci:Supratentorial_Brain	0.9049171
fma:Standard_FMA_class	nci:Sushi_Domain	0.92752
fma:Anatomical_fold	nci:Anatomical_Sciences	0.94877803
fma:Region_of_organ_component	nci:Adrenal_Cortex	0.9498617
fma:Anatomical_junction	nci:Cervicomedullary_Junction	0.9296374
fma:Anatomical_line	nci:Anocutaneous_Line	0.95373976
fma:Anatomical_point	nci:Anatomic_Sites	0.9363619
fma:Anatomical_surface	nci:Anatomic_Surface	0.98425305
fma:Cardinal_cell_part	nci:Type_I_Cell	0.9511137
fma:Nucleated_cell	nci:Nucleated_Red_Blood_Cell	0.9605129
fma:Organ	nci:Organ	1.0000001
fma:Organ_system_subdivision	nci:Organ_System	0.9361149
fma:Subdivision_of_cardinal_body_part	nci:Mamillary_Body	0.9032415
fma:Subdivision_of_head	nci:Head_of_the_Pancreas	0.95513445
fma:Trunk_of_systemic_vein	nci:Systemic_Vein	0.95536035
fma:Anatomical_line_of_liver	nci:Lymph_Node_by_Anatomic_Site	0.9321212
fma:Anatomical_line_of_tooth	nci:Collum_Dentis	0.93149424
fma:Spatial_association_relation	nci:Cell_Signaling_Process	0.93568593
fma:Anatomical_orifice	nci:Jugular_Foramen	0.9358763
fma:Anatomical_plane	nci:Anatomic_Surface	0.9562408
fma:Anatomical_relation	nci:Anatomical_Sciences	0.937575
fma:Non_physical_anatomical_entity	nci:Experimental_Organism_Anatomical_Concepts	0.94083834
fma:Anatomical_set	nci:Anatomical_Sciences	0.96677095
fma:Anatomical_valve	nci:Vulva	0.9607459
fma:Organ_component	nci:Organismal_Process	0.9356742
fma:Anchored_anatomical_plane	nci:Anatomic_Surface	0.9114652
fma:Intercellular_junction	nci:Intercalated_Disk	0.9482652
fma:Androgen	nci:Androgen	0.9999998
fma:Steroid_hormone	nci:Steroid_Hormone	0.99999976
fma:Angular_artery	nci:Angular_Artery	0.96431386
fma:Facial_branch_of_facial_artery	nci:Anterior_Communicating_Artery	0.9537638
fma:Angular_gyrus	nci:Angular_Gyrus	0.96764517
fma:Gyrus_of_neuraxis	nci:Supramarginal_Gyrus	0.9569217
fma:Ankle_joint	nci:Facet_Joint	0.9663598
fma:Synovial_joint_of_free_limb_segment	nci:Vertebral_Joint	0.946717
fma:Anocutaneous_line	nci:Anocutaneous_Line	0.98184204
fma:Anterior	nci:Anterior	0.99999994
fma:Primary_anatomical_coordinate	nci:Other_Anatomic_Concept	0.92800534
fma:Anterior_auricular_vein	nci:Anterior_Auricular_Vein	0.9999999
fma:Tributary_of_retromandibular_vein	nci:Systemic_Vein	0.95103866
fma:Anterior_cerebellar_incisure	nci:Jugular_Foramen	0.96169406
fma:Subarachnoid_incisure	nci:Transverse_Facial_Artery	0.9302986
fma:Anterior_cerebral_artery	nci:Supratentorial_Brain	0.9665464
fma:Subdivision_of_cerebral_part_of_internal_carotid_artery	nci:Canal_of_Schlemm	0.91981006
fma:Anterior_chamber_of_eyeball	nci:Posterior_Chamber_of_the_Eye	0.97397333
fma:Chamber_of_eyeball	nci:Orbit	0.9652653
fma:Anterior_choroidal_artery	nci:Anterior_Choroidal_Artery	0.9752897
fma:Anterior_commissure	nci:Vermis	0.962631
fma:White_matter_of_telencephalon	nci:Cerebral_White_Matter	0.95280075
fma:Anterior_communicating_artery	nci:Anterior_Meningeal_Artery	0.96827817
fma:Branch_of_anterior_cerebral_artery	nci:Anterior_Cerebral_Artery_Branch	0.97842944
fma:Anterior_cranial_fossa	nci:Posterior_Fossa	0.9813345
fma:Subdivision_of_cavity_of_organ_system_subdivision	nci:Gene_Structure	0.88023764
fma:Anterior_cruciate_ligament	nci:Anterior_Cruciate_Ligament	0.9846833
fma:Cruciate_ligament	nci:Posterior_Cruciate_Ligament	0.95838785
fma:Anterior_inferior_cerebellar_artery	nci:Anterior_Meningeal_Artery	0.9674841
fma:Branch_of_basilar_artery	nci:Basilar_Artery_Branch	0.972393
fma:Anterior_jugular_vein	nci:Anterior_Jugular_Vein	0.98185974
fma:Tributary_of_subclavian_vein	nci:Splenic_Vein	0.9550835
fma:Anterior_limiting_lamina_of_cornea	nci:Uvea	0.9706416
fma:Basement_membrane	nci:Basement_Membrane	0.9651912
fma:Anterior_longitudinal_ligament	nci:Anterior_Longitudinal_Ligament	0.98287964
fma:Ligament_of_vertebral_column	nci:Cricothyroid_Ligament	0.9731159
fma:Anterior_median_fissure_of_spinal_cord	nci:Anterior_Median_Fissure_of_Spinal_Cord	0.9829813
fma:Subarachnoid_fissure	nci:Choroidal_Fissure	0.9626967
fma:Anterior_mediastinal_lymph_node	nci:Anterior_Mediastinal_Lymph_Node	0.992072
fma:Mediastinal_lymph_node	nci:Mediastinal_Lymph_Node	0.9911164
fma:Anterior_mediastinum	nci:Anterior_Mediastinum	0.9765003
fma:Subdivision_of_mediastinum	nci:Mediastinum	0.95312023
fma:Anterior_meningeal_branch_of_anterior_ethmoidal_artery	nci:Anterior_Meningeal_Artery	0.97391295
fma:Branch_of_anterior_ethmoidal_artery	nci:Anterior_Parietal_Artery	0.96065193
fma:Anterior_olfactory_nucleus	nci:Dorsal_Cochlear_Nucleus	0.9645523
fma:Nucleus_of_brain	nci:Brain_Nucleus	0.97651047
fma:Anterior_parietal_artery	nci:Anterior_Parietal_Artery	0.97746134
fma:Superior_terminal_branch_of_middle_cerebral_artery	nci:Circumflex_Branch_of_the_Left_Coronary_Artery	0.9663271
fma:Anterior_perforated_substance	nci:Uvea	0.96884584
fma:Tubercle	nci:Gastrula	0.9660841
fma:Anterior_pole_of_lens	nci:Posterior_Pole_of_the_Lens	0.9418402
fma:Zone_of_lens	nci:Crystalline_Lens	0.9601401
fma:Anterior_ramus_of_spinal_nerve	nci:Dorsal_Root_of_the_Spinal_Nerve	0.96778697
fma:Branch_of_spinal_nerve_trunk	nci:Vestibular_Ganglion	0.95335543
fma:Anterior_root_of_spinal_nerve	nci:Sacral_Spinal_Nerve_Root	0.9778896
fma:Root_of_spinal_nerve	nci:Spinal_Nerve_Root	0.9827367
fma:Anterior_segment_of_eyeball	nci:Posterior_Supratentorial_Cistern	0.95968705
fma:Segment_of_eyeball	nci:Eye_Segment	0.96672994
fma:Anterior_semicircular_canal	nci:Posterior_Semicircular_Canal	0.9832757
fma:Semicircular_canal	nci:Semicircular_Canal	0.99999994
fma:Anterior_spinal_artery	nci:Anterior_Spinal_Artery	0.98292255
fma:Intracranial_branch_of_vertebral_artery	nci:Acromial_Thoracic_Artery	0.9618131
fma:Anterior_surface_of_kidney	nci:Maxillary_Sinus	0.94687414
fma:Region_of_external_surface_of_kidney	nci:Hilar_Area_of_the_Kidney	0.9588362
fma:Anterior_surface_of_lens	nci:Facies_Posterior_Lentis	0.9545354
fma:Surface_of_lens	nci:Crystalline_Lens	0.9479912
fma:Anterior_surface_of_liver	nci:Posterior_Lobe_of_the_Pituitary_Gland	0.9553383
fma:Region_of_diaphragmatic_surface_of_liver	nci:Lateral_Surface_of_the_Liver	0.95771825
fma:Anterior_surface_of_prostate	nci:Posterior_Lobe_of_the_Pituitary_Gland	0.963709
fma:Region_of_surface_of_prostate	nci:Hilar_Area_of_the_Lung	0.94985944
fma:Anterior_surface_of_stomach	nci:Posterior_Surface_of_the_Stomach	0.9648192
fma:Region_of_surface_of_stomach	nci:Hilar_Area_of_the_Lung	0.9611095
fma:Anterior_temporal_artery	nci:Anterior_Temporal_Artery	0.97721076
fma:Temporal_artery	nci:Temporal_Artery	1.0
fma:Anterior_tibial_artery	nci:Anterior_Tibial_Artery	0.9713239
fma:Subdivision_of_external_iliac_artery	nci:External_Iliac_Artery_Branch	0.96099913
fma:Anterior_tibial_vein	nci:Anterior_Tibial_Vein	1.0
fma:Tributary_of_popliteal_vein	nci:Popliteal_Artery_Branch	0.96878934
fma:Anterior_wall_of_urinary_bladder	nci:Anterior_Wall_of_the_Bladder	0.9796859
fma:Region_of_wall_of_urinary_bladder	nci:Anterior_Wall_of_the_Bladder	0.9633564
fma:Anterolateral	nci:Anterolateral	1.0
fma:Binary_anatomical_coordinate	nci:Superior_Sagittal_Sinus	0.89954257
fma:Antihelix	nci:Antihelix	0.9732995
fma:Subdivision_of_pinna	nci:Cortical_Column	0.9558721
fma:Antihemophilic_globulin	nci:Coagulation_Factor-VIII	0.9724982
fma:Glycoprotein	nci:Glycoprotein	1.0000001
fma:Antitragus	nci:Antitragus	0.9737052
fma:Anus	nci:External_Nose	0.94453716
fma:Aorta	nci:Aortic_Segment	0.9598636
fma:Systemic_arterial_trunk	nci:Coagulation_Factor	0.91836154
fma:Aortic_valve	nci:Aortic_Valve	0.96881604
fma:Cardiac_valve	nci:Cardiac_Valve	0.9718548
fma:Aperture_of_fourth_ventricle	nci:Floor_of_the_Fourth_Ventricle	0.9509839
fma:Apex_of_heart	nci:Maxillary_Sinus	0.9425836
fma:Apex_of_lung_viewed_anatomically	nci:Maxillary_Sinus	0.9463265
fma:Apex_of_prostate	nci:Apex_of_the_Prostate	0.9807271
fma:Zone_of_prostate	nci:Adrenal_Cortex	0.96238625
fma:Apex_of_tongue	nci:Apex_of_the_Tongue	0.97640616
fma:Zone_of_tongue	nci:Orbit	0.9417714
fma:Apical	nci:Apical	0.9999999
fma:Apical_foramen_of_root_of_tooth	nci:Pyriform_Sinus	0.9644994
fma:Apocrine_sweat_gland	nci:Apocrine_Sweat_Gland	0.99999994
fma:Sweat_gland	nci:Sweat_Gland	0.97538716
fma:Aponeurosis	nci:Aponeurosis	1.0000005
fma:Membranous_layer	nci:Membranous_Labyrinth	0.9449737
fma:Appendicular_skeleton	nci:Appendicular_Skeleton	0.97791743
fma:Subdivision_of_skeleton__in_vivo_	nci:Experimental_Organism_Anatomical_Concepts	0.9084724
fma:Appendix	nci:Vermiform_Appendix	0.9950639
fma:Aqueous_humor_of_eyeball	nci:Aqueous_Humor	0.9689178
fma:Arachnoid_granulation	nci:Arachnoid_Membrane	0.96356964
fma:Region_of_arachnoid_mater	nci:Posterior_Supratentorial_Cistern	0.9626115
fma:Arachnoid_villus	nci:Arachnoid_Villus	0.979806
fma:Arch_of_aorta	nci:Aortic_Arch	0.97995436
fma:Segment_of_thoracic_aorta	nci:Aortic_Segment	0.97423637
fma:Arcuate_nucleus_of_hypothalamus	nci:Lobus_Quadratus	0.96965367
fma:Nucleus_of_hypothalamus	nci:Posterior_Lobe_of_the_Pituitary_Gland	0.9435227
fma:Areola	nci:Areola	0.9638889
fma:Region_of_breast	nci:Breast_Neoplasm	0.9522155
fma:Argentaffin_cell	nci:Argentaffin_Cell	0.9999999
fma:Arginine	nci:Arginine_Base	0.9837207
fma:Arm	nci:Central_Lobe	0.96166205
fma:Proximal_free_limb_segment	nci:Renal_Medulla	0.9371623
fma:Arterial_anastomosis	nci:Arteriovenous_Shunt	0.96915466
fma:Vascular_anastomosis	nci:Arteriovenous_Shunt	0.9536006
fma:Arterial_trunk	nci:Splenic_Artery	0.9280481
fma:Segment_of_arterial_tree_organ	nci:Aortic_Segment	0.9484245
fma:Arteriole	nci:Arteriole	0.99043715
fma:Arteriovenous_anastomosis	nci:Arteriovenous_Shunt	0.9793988
fma:Artery	nci:Blood_Vessel	0.9573594
fma:Articular_cartilage	nci:Articular_Cartilage	0.9857692
fma:Articular_disc	nci:Meniscus	0.9697926
fma:Articular_disk_of_knee_joint	nci:Acromioclavicular_Joint	0.95310354
fma:Articular_disk_of_synovial_joint	nci:Atlanto-axial_Joint	0.94858843
fma:Articular_disk_of_symphysis	nci:Intradural_Extramedullary_Spinal_Canal_Neoplasm	0.9536978
fma:Cartilage_organ	nci:Cartilage	0.96155596
fma:Aryepiglotticus	nci:Aryepiglottic_Muscle	0.9727534
fma:Zone_of_oblique_arytenoid	nci:Posterior_Supratentorial_Cistern	0.94642967
fma:Arytenoid_cartilage	nci:Arytenoid_Cartilage	0.98981667
fma:Laryngeal_cartilage	nci:Laryngeal_Cartilage	0.9906339
fma:Ascending_aorta	nci:Ascending_Aorta	0.96303034
fma:Ascending_colon	nci:Ascending_Colon	0.98034286
fma:Segment_of_colon	nci:Hepatic_Flexure	0.94587845
fma:Ascending_limb_of_loop_of_Henle	nci:Ascending_Limb_of_the_Henle_s_Loop	0.99332374
fma:Region_of_renal_tubule	nci:Renal_Cortex	0.97067523
fma:Ascending_part_of_duodenum	nci:Fourth_Portion_of_the_Duodenum	0.98222685
fma:Segment_of_duodenum	nci:Second_Portion_of_the_Duodenum	0.9692972
fma:Aspartic_acid	nci:Aspartic_Acid	0.96848357
fma:Astrocyte	nci:Astrocyte	0.9941628
fma:Macroglial_cell	nci:Mesothelial_Cell	0.97259176
fma:Atlanto_axial_joint	nci:Atlanto-axial_Joint	1.0
fma:Cranial_synovial_joint	nci:Sacrococcygeal_Joint	0.9618458
fma:Atlanto_occipital_joint	nci:Atlanto-occipital_Joint	0.9687968
fma:Atlas	nci:Lumbar_Vertebra	0.9577239
fma:Cervical_vertebra	nci:Cervical_Vertebra	0.9936568
fma:Atrioventricular_bundle	nci:Atrioventricular_Node	0.9694098
fma:Subdivision_of_conducting_system_of_heart	nci:Early_Endosome	0.9121245
fma:Atrioventricular_node	nci:Atrioventricular_Node	0.9821304
fma:Atrioventricular_valve	nci:Coronary_Valve	0.94659996
fma:Atrium	nci:Right_Atrium	0.9329942
fma:Attribute_entity	nci:Document_Type	0.9085814
fma:Atypical_epithelium	nci:Stratified_Epithelium	0.9673203
fma:Portion_of_epithelium	nci:Epithelium	0.97835416
fma:Auditory_cortex	nci:Auditory_Cortex	0.99999964
fma:Region_of_cerebral_cortex	nci:Cerebellar_Cortex	0.9362919
fma:Auditory_ossicle	nci:Auditory_Ossicle	0.95322067
fma:Irregular_bone	nci:Irregular_Bone	0.9572878
fma:Auditory_receptor	nci:Auditory_System	0.9536311
fma:Teloreceptor	nci:Desmosome	0.9419816
fma:Auditory_system	nci:Auditory_System	0.98681796
fma:System_term	nci:Longevity_Pathway	0.9209533
fma:Autonomic_ganglion	nci:Autonomic_Ganglion	0.9808115
fma:Ganglion	nci:Ganglion	0.9898015
fma:Autonomic_nerve_plexus	nci:Myenteric_Nerve_Plexus	0.97582453
fma:Nerve_plexus	nci:Nerve_Plexus	0.99556655
fma:Autonomic_nervous_system	nci:Parasympathetic_Nervous_System	0.9660678
fma:Autosome	nci:Autosome	1.0
fma:Chromosome	nci:Chromosome	0.98429483
fma:Axial	nci:Axial	0.9999999
fma:Axial_skeleton	nci:Axial_Skeleton	0.98167825
fma:Axilla	nci:Parotid_Gland	0.9619809
fma:Subdivision_of_pectoral_girdle	nci:Valve_of_Kerckring	0.94403857
fma:Axillary_artery	nci:Axillary_Artery	0.9807914
fma:Segment_of_subclavian_artery	nci:Subscapular_Artery	0.9638421
fma:Axillary_fossa	nci:Fossa_of_the_Antihelix	0.9728634
fma:Cavity_of_subdivision_of_principal_body_part	nci:Mamillary_Body	0.91104376
fma:Axillary_lymph_node	nci:Axillary_Lymph_Node	0.9857497
fma:Superficial_lymph_node	nci:Popliteal_Lymph_Node	0.96212333
fma:Axillary_nerve	nci:Axillary_Nerve	0.9874276
fma:Peripheral_nerve	nci:Peripheral_Nerve	0.9814682
fma:Axillary_tail_of_breast	nci:Maxillary_Sinus	0.9724901
fma:Heterogeneous_cluster	nci:Foamy_Macrophage	0.9320118
fma:Axillary_vein	nci:Axillary_Vein	0.96514344
fma:Subdivision_of_subclavian_vein	nci:Deep_Circumflex_Iliac_Artery	0.95244545
fma:Axis	nci:Abducens_Nerve	0.9430613
fma:Axoaxonic_synapse	nci:Axoaxonic_Synapse	0.999006
fma:Chemical_synapse	nci:Chemical_Synapse	1.0
fma:Axodendritic_synapse	nci:Axodendritic_Synapse	0.9999999
fma:Axon	nci:Axon	0.9836401
fma:Neurite	nci:Myelin_Sheath	0.9501191
fma:Axosomatic_synapse	nci:Axosomatic_Synapse	1.0
fma:Azygos_vein	nci:Azygos_Vein	0.959463
fma:Subdivision_of_superior_vena_caval_tree	nci:Inferior_Vena_Cava_Opening	0.94976526
fma:B_lymphoblast	nci:B-Lymphoblast	0.9618678
fma:Lymphoblast	nci:Lymphoblast	0.99999976
fma:B_lymphocyte	nci:Mature_B-Lymphocyte	0.9558601
fma:Lymphocyte	nci:Lymphocyte	0.9843232
fma:Back_of_abdomen	nci:Lumbar_Region	0.96509695
fma:Subdivision_of_back_of_trunk	nci:Bone_of_the_Upper_Extremity	0.93263704
fma:Bamacan	nci:Tenascin-C	0.962165
fma:Chondroitin_sulfate_proteoglycan	nci:Chondroitin_Sulfate	0.9483241
fma:Band_cell	nci:Band_Cell	0.99999976
fma:Basal_cell	nci:Basal_Cell	0.9945898
fma:Basal_cell_layer_of_epidermis	nci:Lobus_Quadratus	0.9503651
fma:Layer_of_epidermis_proper	nci:Stratum_Basale	0.94356936
fma:Basal_cell_of_olfactory_epithelium	nci:Olfactory_Basal_Cell	0.98169214
fma:Olfactory_epithelial_cell	nci:Olfactory_Epithelial_Cell	0.99595416
fma:Nuclear_complex_of_neuraxis	nci:Cortical_Column	0.93777466
fma:Basal_lamina	nci:Basal_Lamina	0.96290636
fma:Basal_layer_of_endometrium	nci:Basal_Layer_of_the_Endometrium	0.9622613
fma:Layer_of_endometrium	nci:Endometrial_Cavity	0.9642037
fma:Basal_part_of_pons	nci:Pontine_Base	0.97892976
fma:Subdivision_of_pons	nci:Pons_Varolii	0.9443793
fma:Basal_zone_of_heart	nci:Hilar_Area_of_the_Kidney	0.9543682
fma:Zone_of_heart	nci:Cortical_Column	0.9463611
fma:Basaloid_cell	nci:Basaloid_Cell	0.9823862
fma:Base_of_prostate	nci:Base_of_the_Prostate	0.9657502
fma:Basicranium	nci:Optic_Disc	0.96036214
fma:Subdivision_of_skull	nci:Orbit	0.9331156
fma:Basilar_artery	nci:Superior_Profunda_Artery	0.9771066
fma:Subdivision_of_subclavian_artery	nci:Splenic_Artery	0.95058954
fma:Basilar_membrane_of_cochlea	nci:Maxillary_Sinus	0.9526739
fma:Basilic_vein	nci:Basilic_Vein	0.9581036
fma:Tributary_of_axillary_vein	nci:Splenic_Artery	0.9545015
fma:Basophil	nci:Basophil	0.98834044
fma:Granular_leukocyte	nci:Granulocyte	0.9909027
fma:Basophil_cell	nci:Basophilic_Cell	0.9940661
fma:Basophil_cell_of_pars_distalis_of_adenohypophysis	nci:Pituitary_Corticotropin_Secreting_Tumor	0.97747666
fma:Beta_adrenergic_receptor	nci:Beta_Adrenergic_Receptor	1.0
fma:Beta_cell	nci:Apocrine_Cell	0.9659774
fma:Betaglycan	nci:Glutamine	0.9552104
fma:Plasma_membrane_proteoglycan	nci:Plasma_Membrane_Lipid_Bilayer	0.91599643
fma:Biceps_brachii	nci:Biceps	0.97674596
