Entity1	Entity2	Value
fma:Lower_respiratory_tract	snomed:Lower_respiratory_tract_structure	0.9612004160881042
fma:Accessory_thyroid_gland	snomed:Accessory_thymic_tissue	0.9745315909385681
fma:Accessory_thyroid_gland	snomed:Congenital_anomaly_of_the_thymus	0.9130058288574219
fma:Thymus	snomed:Thymus_gland_structure	0.9614336490631104
fma:Accessory_parathyroid_gland	snomed:Accessory_thyroid	0.9836361408233643
fma:Thymus	snomed:Thyroid_structure	0.9583784937858582
fma:Accessory_parathyroid_gland	snomed:Accessory_thyroid_gland	0.9948769807815552
fma:Accessory_thyroid_gland	snomed:Congenital_anomaly_of_the_thyroid_gland	0.9184267520904541
fma:Trachealis	snomed:Accessory_trachea	0.9549398422241211
fma:Embryonic_cardiac_structure	snomed:Congenital_anomaly_of_trachea	0.9088000059127808
fma:Segment_of_trachea	snomed:Tracheal_structure	0.950795590877533
fma:Diaphragma_sellae	snomed:Accessory_tragus	0.9586076736450195
fma:Amphiarthrosis	snomed:Polyotia	0.961012601852417
fma:Tragus	snomed:Tragus_structure	0.9486834406852722
fma:Accessory_renal_artery	snomed:Accessory_ureter	0.9707979559898376
fma:Urogenital_diaphragm	snomed:Congenital_anomaly_of_ureter	0.9176115989685059
fma:Adventitia_of_ureter	snomed:Ureteric_structure	0.9673263430595398
fma:External_urethral_orifice	snomed:Accessory_urethra	0.9665917754173279
fma:Urogenital_diaphragm	snomed:Congenital_anomaly_of_urethra	0.9141753911972046
fma:Sweat_gland	snomed:Urethral_structure	0.9676554203033447
fma:Acetabular_branch_of_medial_circumflex_femoral_artery	snomed:Acetabular_branch_of_medial_circumflex_femoral_artery	0.988045871257782
fma:Subdivision_of_cavernous_part_of_internal_carotid_artery	snomed:Structure_of_medial_circumflex_femoral_artery	0.9524089694023132
fma:Trunk_of_acetabular_part_of_obturator_artery	snomed:Acetabular_branch_of_obturator_artery	0.9822592735290527
fma:Subdivision_of_cavernous_part_of_internal_carotid_artery	snomed:Structure_of_obturator_artery	0.9507727026939392
fma:Acetylcholine	snomed:Acetylcholine	1.000000238418579
fma:Biogenic_amine	snomed:Biogenic_amine	0.9999999403953552
fma:Conchal_part_of_pinna	snomed:Miotic	0.9196001887321472
fma:Neurotransmitter_receptor	snomed:Neurotransmitter	0.9464864730834961
fma:Monosaccharide	snomed:Simple_physiological_organic_compound	0.9014748930931091
fma:Acetylcholine_receptor	snomed:Acetylcholine_preparation	0.9635008573532104
fma:Subdivision_of_parasympathetic_nervous_system	snomed:Parasympathomimetic_agent	0.9514437317848206
fma:Acinus_of_parotid_gland	snomed:Acinus_of_parotid_gland	0.9920052289962769
fma:Segment_of_parotid_gland	snomed:Parotid_gland_part	0.9758498072624207
fma:External_acoustic_aperture	snomed:Acoustic_radiations_structure	0.9116296172142029
fma:Auditory_cortex	snomed:Auditory_pathway_structure	0.9541370272636414
fma:Cerebral_association_fiber	snomed:Cerebral_association_fibers	0.9721241593360901
fma:Nerve_fiber	snomed:Sensory_pathway_structure	0.9323318600654602
fma:Subdivision_of_skeleton_of_lower_limb	snomed:Acquired_body_structure	0.8829641938209534
fma:Body_space	snomed:Body_structure	0.924302875995636
fma:Vertebral_arch_joint	snomed:Acromioclavicular_joint_structure	0.957343578338623
fma:Articular_facet_of_superior_articular_process_of_sacrum	snomed:Joint_structure_of_clavicle	0.9573908448219299
fma:Region_of_surface_of_carpal_bone	snomed:Joint_structure_of_shoulder_region	0.9483356475830078
fma:Spine_of_helical_part_of_auricular_cartilage	snomed:Structure_of_plane_joint	0.9286587834358215
fma:Acrosome	snomed:Acrosomal_vesicle	0.9740333557128906
fma:Golgi_vesicle	snomed:Golgi_vesicle	1.0000001192092896
fma:Actin	snomed:Actin	0.9999999403953552
fma:Structural_gene	snomed:Structural_protein	0.8959273099899292
fma:Actin_binding_protein	snomed:Actin_binding_protein	1.0000001192092896
fma:Calcium_binding_protein	snomed:Binding_protein	0.924863874912262
fma:Middle	snomed:Action	0.9352383017539978
fma:Set_of_bones	snomed:Qualifier_value	0.8863798379898071
fma:Anatomic_snuff_box	snomed:Unapproved_attribute	0.8716569542884827
fma:Septal_papillary_muscle_of_right_ventricle	snomed:Adductor_hallucis_muscle_structure	0.9515378475189209
fma:Zone_of_plantar_fascia_of_foot	snomed:Structure_of_plantar_muscle_of_foot	0.9594300985336304
fma:Plantar_calcaneocuboid_ligament	snomed:Adductor_longus_muscle_structure	0.9493850469589233
fma:Musculature_of_thorax	snomed:Structure_of_adductor_muscle	0.938027024269104
fma:Plantar_calcaneocuboid_ligament	snomed:Adductor_pollicis_muscle_structure	0.9465492367744446
fma:Perineal_muscle	snomed:Structure_of_thenar_muscle	0.9385145306587219
fma:Adenine	snomed:Adenine	1.000000238418579
fma:Purine	snomed:Purine	1.0
fma:Cellulose	snomed:Vitamin_B	0.9200660586357117
fma:Submental_triangle	snomed:Adenohypophysis_structure	0.9627668261528015
fma:Accessory_pancreas	snomed:Pituitary_part	0.9586809873580933
fma:Uterovesical_pouch	snomed:Adenoid_repair	0.9479073882102966
fma:Neurilemma	snomed:Immune_system_repair	0.9358352422714233
fma:Uterovesical_pouch	snomed:Lymphatic_system_repair	0.9502658843994141
fma:Gastric_impression_of_liver	snomed:Operation_on_adenoids	0.9347114562988281
fma:Transverse_mesocolon	snomed:Repair_of_nasopharynx	0.918208122253418
fma:Cardinal_cell_part	snomed:Adenoidal_structure	0.9387983679771423
fma:Subdivision_of_supraglottic_part_of_larynx	snomed:Structure_of_posterior_wall_of_nasopharynx	0.9487535357475281
fma:Coccygeal_body	snomed:Tonsil_and_adenoid_structure	0.9550194144248962
fma:Adipocyte	snomed:Adipocyte	0.9759684205055237
fma:Adipose_tissue	snomed:Adipose_tissue	0.9724262356758118
fma:Cartilage_tissue	snomed:Connective_tissue_structure	0.9678961038589478
fma:Muscle_of_pelvis	snomed:Soft_tissues	0.9235793948173523
fma:Prepuce_of_penis	snomed:Adipose_tissue_sample	0.9437988996505737
fma:Portion_of_tissue	snomed:Soft_tissue_sample	0.9495817422866821
fma:Tissue_cluster	snomed:Tissue_specimen	0.9350798726081848
fma:Portion_of_body_substance	snomed:Body_tissue_material	0.9418529272079468
fma:Pisiform	snomed:Adjectival_modifier	0.9236090779304504
fma:Pisiform	snomed:Descriptor	0.9291034936904907
fma:Region_of_adrenal_cortex	snomed:Adrenal_cortex_structure	0.96474289894104
fma:Zone_of_adenohypophysis	snomed:Layer_of_adrenal_gland	0.9639763236045837
fma:Set_of_renal_veins	snomed:Adrenal_gland_sample	0.9611804485321045
fma:Set_of_endocrine_glands	snomed:Endocrine_sample	0.9625219106674194
fma:Synovial_fluid_of_ankle_joint	snomed:Specimen_from_retroperitoneum	0.922886848449707
fma:Corticotroph	snomed:Adrenal_hormone	0.966082751750946
fma:Adrenal_cortex	snomed:Pituitary_or_adrenal_hormone	0.9443786144256592
fma:Adrenal_medulla	snomed:Adrenal_medulla_structure	0.9765256643295288
fma:Glandular_cell_of_endometrium	snomed:Adrenal_medullary_hormone	0.9660529494285583
fma:Hepatic_impression	snomed:Adrenal_part	0.9504173994064331
fma:Segment_of_lactiferous_gland	snomed:Endocrine_gland_part	0.9642915725708008
fma:Endocrine_gland	snomed:Endocrine_gland_structure	0.9720874428749084
fma:Set_of_head_hairs	snomed:Adrenal_tissue_sample	0.9422902464866638
fma:Bone_tissue_of_sphenoid_bone	snomed:Tissue_specimen_from_retroperitoneum	0.9319658875465393
fma:Beta_adrenergic_receptor	snomed:Adrenergic_receptor	0.982690155506134
fma:Catecholamine_receptor	snomed:Catecholamine_receptor	1.0000001192092896
fma:Corticotroph	snomed:Adrenocorticotropic_hormone	0.9742566347122192
fma:Set_of_neuroglial_cells	snomed:Biochemical_tumor_marker	0.9131722450256348
fma:Histamine_receptor	snomed:Drug_allergen	0.922478199005127
fma:Neurofilament_protein	snomed:Polypeptide_hormone	0.9356417655944824
fma:Adventitia_of_ureter	snomed:Adventitia_of_ureter	0.9818359017372131
fma:Adventitia	snomed:Tunica_adventitia	0.9806333184242249
fma:Segment_of_ureter	snomed:Ureter_part	0.9596614241600037
fma:Bronchiole	snomed:Aerophagy	0.9371965527534485
fma:Segment_of_brain	snomed:Digestive_system_finding	0.954242467880249
fma:Segment_of_thoracic_aorta	snomed:Structure_of_digestive_system	0.9338200092315674
fma:Histamine	snomed:Ingestion	0.8952388763427734
fma:Wall_of_endoplasmic_reticulum	snomed:Agranular_endoplasmic_reticulum_membrane	0.959827184677124
fma:Endoplasmic_reticulum	snomed:Endoplasmic_reticulum_membrane	0.9718865156173706
fma:Neurocranium	snomed:Airway_procedure	0.932605504989624
fma:Endolymph	snomed:Respiratory_tract_procedure	0.9269718527793884
fma:Anatomical_structure	snomed:Airway_structure	0.9171870350837708
fma:Biliary_system	snomed:Respiratory_tract_structure	0.9441409707069397
fma:Segment_of_thoracic_aorta	snomed:Structure_of_body_conduit	0.9371147155761719
fma:Alanine	snomed:Alanine	0.9999998211860657
fma:Amino_acid	snomed:Alpha_amino_acid	0.9414218664169312
fma:Amino_acid	snomed:Neutral_amino_acid	0.9466263055801392
fma:Amino_acid	snomed:Nonessential_amino_acid	0.9041877388954163
fma:Major_alar_cartilage	snomed:Alar_cartilage_structure	0.9641695618629456
fma:Laryngeal_prominence	snomed:Alar_structure	0.9498651623725891
fma:Nasal_cartilage	snomed:Nasal_cartilage_structure	0.959570050239563
fma:Histamine	snomed:Alcohol	0.9154148101806641
fma:Gray_matter_of_neuraxis	snomed:Organic_compound	0.9071183204650879
fma:Desmin	snomed:Aldose	0.9454384446144104
fma:Monoglycosylceramide	snomed:Monosaccharide	0.9648149013519287
fma:Phosphatidylethanolamine	snomed:Aliphatic_amine	0.9397097826004028
fma:Amine_hormone	snomed:Amine	0.9423459768295288
fma:Sulfoglycosphingolipid	snomed:Aliphatic_carboxylic_acid_C10_C26	0.8674449920654297
fma:Fatty_acid	snomed:Long_chain_fatty_acid	0.938591480255127
fma:Sulfoglycosphingolipid	snomed:Aliphatic_carboxylic_acid_C14_C26	0.8671581745147705
fma:Set_of_retropyloric_lymph_nodes	snomed:All_bone_marrow	0.9094721674919128
fma:Bone_marrow_cavity	snomed:Bone_marrow_structure	0.9357995390892029
fma:Primary_dentition	snomed:All_deciduous_teeth	0.9508305191993713
fma:Dentine	snomed:Dentition	0.9393628835678101
fma:Subdivision_of_cavity_of_tooth	snomed:Structure_of_deciduous_tooth	0.9423471093177795
fma:Secondary_tooth	snomed:All_permanent_teeth	0.9385605454444885
fma:Crown_of_tooth	snomed:Structure_of_permanent_tooth	0.9478985071182251
fma:Immunoglobulin	snomed:Allergen_class	0.9026749730110168
fma:Sex_chromatin	snomed:Substance	0.9015317559242249
fma:Pulmonary_surfactant	snomed:Allergen_or_pseudoallergen	0.8752813935279846
fma:Alpha_actinin	snomed:Alpha_adrenoceptor_agonist	0.9499185085296631
fma:Neurotendinous_ending	snomed:Sympathomimetic_agent	0.934971272945404
fma:Amino_acid	snomed:Amino_acid	1.000000238418579
fma:Anagen_hair	snomed:Alternative_medicine_agent	0.9398196935653687
fma:Hair_matrix	snomed:Drug_or_medicament	0.8916641473770142
fma:Saliva	snomed:Alternative_medicines	0.916642963886261
fma:Head_of_muscle_organ	snomed:Pharmaceuticalbiologic_product	0.9200959801673889
fma:Alveolar_macrophage	snomed:Alveolar_macrophage	0.9999997615814209
fma:Macrophage	snomed:Macrophage	0.9999998807907104
fma:Mononuclear_phagocyte_system	snomed:Mononuclear_phagocyte_system_structure	0.9616495966911316
